time_period,time_identifier,geographic_level,country_code,country_name,gender,age_group,characteristic,number,percentage
2018,Reporting year,National,E92000001,England,Female,16 years,4.2 SDQ average score,13.6,z
2018,Reporting year,National,E92000001,England,Female,5 years,4. SDQ score: Children looked after age groups,640,4
2018,Reporting year,National,E92000001,England,Female,5 years,4.1 SDQ score was received,480,74
2018,Reporting year,National,E92000001,England,Female,5 years,4.2 SDQ average score,11.7,z
2018,Reporting year,National,E92000001,England,Female,6 years,4. SDQ score: Children looked after age groups,750,4
2018,Reporting year,National,E92000001,England,Female,6 years,4.1 SDQ score was received,540,73
2018,Reporting year,National,E92000001,England,Female,6 years,4.2 SDQ average score,12.3,z
2018,Reporting year,National,E92000001,England,Female,7 years,4. SDQ score: Children looked after age groups,830,5
2018,Reporting year,National,E92000001,England,Female,7 years,4.1 SDQ score was received,640,78
2018,Reporting year,National,E92000001,England,Female,7 years,4.2 SDQ average score,12.4,z
2018,Reporting year,National,E92000001,England,Female,8 years,4. SDQ score: Children looked after age groups,1060,6
2018,Reporting year,National,E92000001,England,Female,8 years,4.1 SDQ score was received,820,77
2018,Reporting year,National,E92000001,England,Female,8 years,4.2 SDQ average score,13.1,z
2018,Reporting year,National,E92000001,England,Female,9 years,4. SDQ score: Children looked after age groups,1180,7
2018,Reporting year,National,E92000001,England,Female,9 years,4.1 SDQ score was received,940,80
2018,Reporting year,National,E92000001,England,Female,9 years,4.2 SDQ average score,13.6,z
2018,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4. SDQ score: Children looked after age groups,17310,100
2018,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1 SDQ score was received,13480,78
2018,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.2 SDQ average score,13.4,z
2018,Reporting year,National,E92000001,England,Male,10 years,4. SDQ score: Children looked after age groups,1750,8
2018,Reporting year,National,E92000001,England,Male,10 years,4.1 SDQ score was received,1420,81
2018,Reporting year,National,E92000001,England,Male,10 years,4.2 SDQ average score,15.5,z
2018,Reporting year,National,E92000001,England,Male,11 years,4. SDQ score: Children looked after age groups,1990,9
2018,Reporting year,National,E92000001,England,Male,11 years,4.1 SDQ score was received,1590,80
2018,Reporting year,National,E92000001,England,Male,11 years,4.2 SDQ average score,15.3,z
2018,Reporting year,National,E92000001,England,Male,12 years,4. SDQ score: Children looked after age groups,2030,9
2018,Reporting year,National,E92000001,England,Male,12 years,4.1 SDQ score was received,1600,79
2018,Reporting year,National,E92000001,England,Male,12 years,4.2 SDQ average score,15.3,z
2018,Reporting year,National,E92000001,England,Male,13 years,4. SDQ score: Children looked after age groups,2230,10
2018,Reporting year,National,E92000001,England,Male,13 years,4.1 SDQ score was received,1760,79
2018,Reporting year,National,E92000001,England,Male,13 years,4.2 SDQ average score,15.6,z
2018,Reporting year,National,E92000001,England,Male,14 years,4. SDQ score: Children looked after age groups,2550,11
2018,Reporting year,National,E92000001,England,Male,14 years,4.1 SDQ score was received,2010,79
2018,Reporting year,National,E92000001,England,Male,14 years,4.2 SDQ average score,14.8,z
2018,Reporting year,National,E92000001,England,Male,15 years,4. SDQ score: Children looked after age groups,2820,13
2018,Reporting year,National,E92000001,England,Male,15 years,4.1 SDQ score was received,2190,77
2018,Reporting year,National,E92000001,England,Male,15 years,4.2 SDQ average score,13.8,z
2018,Reporting year,National,E92000001,England,Male,16 years,4. SDQ score: Children looked after age groups,3330,15
2018,Reporting year,National,E92000001,England,Male,16 years,4.1 SDQ score was received,2430,73
2018,Reporting year,National,E92000001,England,Male,16 years,4.2 SDQ average score,13.2,z
2018,Reporting year,National,E92000001,England,Male,5 years,4. SDQ score: Children looked after age groups,760,3
2018,Reporting year,National,E92000001,England,Male,5 years,4.1 SDQ score was received,510,68
2018,Reporting year,National,E92000001,England,Male,5 years,4.2 SDQ average score,13.2,z
2018,Reporting year,National,E92000001,England,Male,6 years,4. SDQ score: Children looked after age groups,900,4
2018,Reporting year,National,E92000001,England,Male,6 years,4.1 SDQ score was received,680,75
2018,Reporting year,National,E92000001,England,Male,6 years,4.2 SDQ average score,14.7,z
2018,Reporting year,National,E92000001,England,Male,7 years,4. SDQ score: Children looked after age groups,1040,5
2018,Reporting year,National,E92000001,England,Male,7 years,4.1 SDQ score was received,800,77
2018,Reporting year,National,E92000001,England,Male,7 years,4.2 SDQ average score,15.2,z
2018,Reporting year,National,E92000001,England,Male,8 years,4. SDQ score: Children looked after age groups,1270,6
2018,Reporting year,National,E92000001,England,Male,8 years,4.1 SDQ score was received,990,78
2018,Reporting year,National,E92000001,England,Male,8 years,4.2 SDQ average score,15.7,z
2018,Reporting year,National,E92000001,England,Male,9 years,4. SDQ score: Children looked after age groups,1580,7
2018,Reporting year,National,E92000001,England,Male,9 years,4.1 SDQ score was received,1250,79
2018,Reporting year,National,E92000001,England,Male,9 years,4.2 SDQ average score,15.8,z
2018,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4. SDQ score: Children looked after age groups,22260,100
2018,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1 SDQ score was received,17230,77
2018,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.2 SDQ average score,14.8,z
2018,Reporting year,National,E92000001,England,Total,10 years,4. SDQ score: Children looked after age groups,3140,8
2018,Reporting year,National,E92000001,England,Total,10 years,4.1 SDQ score was received,2540,81
2018,Reporting year,National,E92000001,England,Total,10 years,4.2 SDQ average score,14.5,z
2018,Reporting year,National,E92000001,England,Total,11 years,4. SDQ score: Children looked after age groups,3540,9
2018,Reporting year,National,E92000001,England,Total,11 years,4.1 SDQ score was received,2810,79
2018,Reporting year,National,E92000001,England,Total,11 years,4.2 SDQ average score,14.4,z
2018,Reporting year,National,E92000001,England,Total,12 years,4. SDQ score: Children looked after age groups,3620,9
2018,Reporting year,National,E92000001,England,Total,12 years,4.1 SDQ score was received,2870,79
2018,Reporting year,National,E92000001,England,Total,12 years,4.2 SDQ average score,14.5,z
2018,Reporting year,National,E92000001,England,Total,13 years,4. SDQ score: Children looked after age groups,4010,10
2018,Reporting year,National,E92000001,England,Total,13 years,4.1 SDQ score was received,3200,80
2018,Reporting year,National,E92000001,England,Total,13 years,4.2 SDQ average score,14.6,z
2018,Reporting year,National,E92000001,England,Total,14 years,4. SDQ score: Children looked after age groups,4420,11
2018,Reporting year,National,E92000001,England,Total,14 years,4.1 SDQ score was received,3480,79
2018,Reporting year,National,E92000001,England,Total,14 years,4.2 SDQ average score,14.4,z
2018,Reporting year,National,E92000001,England,Total,15 years,4. SDQ score: Children looked after age groups,5020,13
2018,Reporting year,National,E92000001,England,Total,15 years,4.1 SDQ score was received,3890,77
2018,Reporting year,National,E92000001,England,Total,15 years,4.2 SDQ average score,13.9,z
2018,Reporting year,National,E92000001,England,Total,16 years,4. SDQ score: Children looked after age groups,5820,15
2018,Reporting year,National,E92000001,England,Total,16 years,4.1 SDQ score was received,4270,73
2018,Reporting year,National,E92000001,England,Total,16 years,4.2 SDQ average score,13.4,z
2018,Reporting year,National,E92000001,England,Total,5 years,4. SDQ score: Children looked after age groups,1400,4
2018,Reporting year,National,E92000001,England,Total,5 years,4.1 SDQ score was received,990,70
2018,Reporting year,National,E92000001,England,Total,5 years,4.2 SDQ average score,12.5,z
2018,Reporting year,National,E92000001,England,Total,6 years,4. SDQ score: Children looked after age groups,1650,4
2018,Reporting year,National,E92000001,England,Total,6 years,4.1 SDQ score was received,1220,74
2018,Reporting year,National,E92000001,England,Total,6 years,4.2 SDQ average score,13.6,z
2018,Reporting year,National,E92000001,England,Total,7 years,4. SDQ score: Children looked after age groups,1870,5
2018,Reporting year,National,E92000001,England,Total,7 years,4.1 SDQ score was received,1440,77
2018,Reporting year,National,E92000001,England,Total,7 years,4.2 SDQ average score,14,z
2018,Reporting year,National,E92000001,England,Total,8 years,4. SDQ score: Children looked after age groups,2330,6
2018,Reporting year,National,E92000001,England,Total,8 years,4.1 SDQ score was received,1810,78
2018,Reporting year,National,E92000001,England,Total,8 years,4.2 SDQ average score,14.5,z
2018,Reporting year,National,E92000001,England,Total,9 years,4. SDQ score: Children looked after age groups,2760,7
2018,Reporting year,National,E92000001,England,Total,9 years,4.1 SDQ score was received,2190,79
2018,Reporting year,National,E92000001,England,Total,9 years,4.2 SDQ average score,14.9,z
2018,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4. SDQ score: Children looked after age groups,39570,100
2018,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1 SDQ score was received,30710,78
2018,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.2 SDQ average score,14.2,z
2018,Reporting year,National,E92000001,England,Female,10 years,4.1.1 SDQ score is normal,610,54
2018,Reporting year,National,E92000001,England,Female,10 years,4.1.2 SDQ score is borderline,120,11
2018,Reporting year,National,E92000001,England,Female,10 years,4.1.3 SDQ score is a cause for concern,400,35
2018,Reporting year,National,E92000001,England,Female,11 years,4.1.1 SDQ score is normal,660,54
2018,Reporting year,National,E92000001,England,Female,11 years,4.1.2 SDQ score is borderline,150,12
2018,Reporting year,National,E92000001,England,Female,11 years,4.1.3 SDQ score is a cause for concern,410,34
2018,Reporting year,National,E92000001,England,Female,12 years,4.1.1 SDQ score is normal,680,53
2018,Reporting year,National,E92000001,England,Female,12 years,4.1.2 SDQ score is borderline,170,13
2018,Reporting year,National,E92000001,England,Female,12 years,4.1.3 SDQ score is a cause for concern,440,34
2018,Reporting year,National,E92000001,England,Female,13 years,4.1.1 SDQ score is normal,780,54
2018,Reporting year,National,E92000001,England,Female,13 years,4.1.2 SDQ score is borderline,160,11
2018,Reporting year,National,E92000001,England,Female,13 years,4.1.3 SDQ score is a cause for concern,500,35
2018,Reporting year,National,E92000001,England,Female,14 years,4.1.1 SDQ score is normal,720,49
2018,Reporting year,National,E92000001,England,Female,14 years,4.1.2 SDQ score is borderline,190,13
2018,Reporting year,National,E92000001,England,Female,14 years,4.1.3 SDQ score is a cause for concern,560,38
2018,Reporting year,National,E92000001,England,Female,15 years,4.1.1 SDQ score is normal,850,50
2018,Reporting year,National,E92000001,England,Female,15 years,4.1.2 SDQ score is borderline,230,13
2018,Reporting year,National,E92000001,England,Female,15 years,4.1.3 SDQ score is a cause for concern,620,37
2018,Reporting year,National,E92000001,England,Female,16 years,4.1.1 SDQ score is normal,930,51
2018,Reporting year,National,E92000001,England,Female,16 years,4.1.2 SDQ score is borderline,240,13
2018,Reporting year,National,E92000001,England,Female,16 years,4.1.3 SDQ score is a cause for concern,670,36
2018,Reporting year,National,E92000001,England,Female,5 years,4.1.1 SDQ score is normal,300,63
2018,Reporting year,National,E92000001,England,Female,5 years,4.1.2 SDQ score is borderline,60,12
2018,Reporting year,National,E92000001,England,Female,5 years,4.1.3 SDQ score is a cause for concern,120,25
2018,Reporting year,National,E92000001,England,Female,6 years,4.1.1 SDQ score is normal,330,60
2018,Reporting year,National,E92000001,England,Female,6 years,4.1.2 SDQ score is borderline,60,11
2018,Reporting year,National,E92000001,England,Female,6 years,4.1.3 SDQ score is a cause for concern,160,29
2018,Reporting year,National,E92000001,England,Female,7 years,4.1.1 SDQ score is normal,380,60
2018,Reporting year,National,E92000001,England,Female,7 years,4.1.2 SDQ score is borderline,70,11
2018,Reporting year,National,E92000001,England,Female,7 years,4.1.3 SDQ score is a cause for concern,190,29
2018,Reporting year,National,E92000001,England,Female,8 years,4.1.1 SDQ score is normal,460,56
2018,Reporting year,National,E92000001,England,Female,8 years,4.1.2 SDQ score is borderline,100,13
2018,Reporting year,National,E92000001,England,Female,8 years,4.1.3 SDQ score is a cause for concern,260,32
2018,Reporting year,National,E92000001,England,Female,9 years,4.1.1 SDQ score is normal,480,52
2018,Reporting year,National,E92000001,England,Female,9 years,4.1.2 SDQ score is borderline,120,12
2018,Reporting year,National,E92000001,England,Female,9 years,4.1.3 SDQ score is a cause for concern,340,36
2018,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1.1 SDQ score is normal,7160,53
2018,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1.2 SDQ score is borderline,1650,12
2018,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1.3 SDQ score is a cause for concern,4660,35
2018,Reporting year,National,E92000001,England,Male,10 years,4.1.1 SDQ score is normal,620,44
2018,Reporting year,National,E92000001,England,Male,10 years,4.1.2 SDQ score is borderline,140,10
2018,Reporting year,National,E92000001,England,Male,10 years,4.1.3 SDQ score is a cause for concern,660,47
2018,Reporting year,National,E92000001,England,Male,11 years,4.1.1 SDQ score is normal,690,43
2018,Reporting year,National,E92000001,England,Male,11 years,4.1.2 SDQ score is borderline,200,13
2018,Reporting year,National,E92000001,England,Male,11 years,4.1.3 SDQ score is a cause for concern,700,44
2018,Reporting year,National,E92000001,England,Male,12 years,4.1.1 SDQ score is normal,670,42
2018,Reporting year,National,E92000001,England,Male,12 years,4.1.2 SDQ score is borderline,230,14
2018,Reporting year,National,E92000001,England,Male,12 years,4.1.3 SDQ score is a cause for concern,700,44
2018,Reporting year,National,E92000001,England,Male,13 years,4.1.1 SDQ score is normal,700,40
2018,Reporting year,National,E92000001,England,Male,13 years,4.1.2 SDQ score is borderline,240,14
2018,Reporting year,National,E92000001,England,Male,13 years,4.1.3 SDQ score is a cause for concern,820,46
2018,Reporting year,National,E92000001,England,Male,14 years,4.1.1 SDQ score is normal,920,46
2018,Reporting year,National,E92000001,England,Male,14 years,4.1.2 SDQ score is borderline,260,13
2018,Reporting year,National,E92000001,England,Male,14 years,4.1.3 SDQ score is a cause for concern,830,41
2018,Reporting year,National,E92000001,England,Male,15 years,4.1.1 SDQ score is normal,1110,51
2018,Reporting year,National,E92000001,England,Male,15 years,4.1.2 SDQ score is borderline,260,12
2018,Reporting year,National,E92000001,England,Male,15 years,4.1.3 SDQ score is a cause for concern,810,37
2018,Reporting year,National,E92000001,England,Male,16 years,4.1.1 SDQ score is normal,1300,53
2018,Reporting year,National,E92000001,England,Male,16 years,4.1.2 SDQ score is borderline,320,13
2018,Reporting year,National,E92000001,England,Male,16 years,4.1.3 SDQ score is a cause for concern,820,34
2018,Reporting year,National,E92000001,England,Male,5 years,4.1.1 SDQ score is normal,270,53
2018,Reporting year,National,E92000001,England,Male,5 years,4.1.2 SDQ score is borderline,70,13
2018,Reporting year,National,E92000001,England,Male,5 years,4.1.3 SDQ score is a cause for concern,170,33
2018,Reporting year,National,E92000001,England,Male,6 years,4.1.1 SDQ score is normal,310,46
2018,Reporting year,National,E92000001,England,Male,6 years,4.1.2 SDQ score is borderline,100,14
2018,Reporting year,National,E92000001,England,Male,6 years,4.1.3 SDQ score is a cause for concern,270,40
2018,Reporting year,National,E92000001,England,Male,7 years,4.1.1 SDQ score is normal,340,42
2018,Reporting year,National,E92000001,England,Male,7 years,4.1.2 SDQ score is borderline,120,15
2018,Reporting year,National,E92000001,England,Male,7 years,4.1.3 SDQ score is a cause for concern,350,43
2018,Reporting year,National,E92000001,England,Male,8 years,4.1.1 SDQ score is normal,420,42
2018,Reporting year,National,E92000001,England,Male,8 years,4.1.2 SDQ score is borderline,110,11
2018,Reporting year,National,E92000001,England,Male,8 years,4.1.3 SDQ score is a cause for concern,470,47
2018,Reporting year,National,E92000001,England,Male,9 years,4.1.1 SDQ score is normal,510,41
2018,Reporting year,National,E92000001,England,Male,9 years,4.1.2 SDQ score is borderline,140,11
2018,Reporting year,National,E92000001,England,Male,9 years,4.1.3 SDQ score is a cause for concern,600,48
2018,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1.1 SDQ score is normal,7860,46
2018,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1.2 SDQ score is borderline,2180,13
2018,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1.3 SDQ score is a cause for concern,7190,42
2018,Reporting year,National,E92000001,England,Total,10 years,4.1.1 SDQ score is normal,1230,48
2018,Reporting year,National,E92000001,England,Total,10 years,4.1.2 SDQ score is borderline,260,10
2018,Reporting year,National,E92000001,England,Total,10 years,4.1.3 SDQ score is a cause for concern,1060,42
2018,Reporting year,National,E92000001,England,Total,11 years,4.1.1 SDQ score is normal,1350,48
2018,Reporting year,National,E92000001,England,Total,11 years,4.1.2 SDQ score is borderline,350,12
2018,Reporting year,National,E92000001,England,Total,11 years,4.1.3 SDQ score is a cause for concern,1110,40
2018,Reporting year,National,E92000001,England,Total,12 years,4.1.1 SDQ score is normal,1350,47
2018,Reporting year,National,E92000001,England,Total,12 years,4.1.2 SDQ score is borderline,390,14
2018,Reporting year,National,E92000001,England,Total,12 years,4.1.3 SDQ score is a cause for concern,1130,39
2018,Reporting year,National,E92000001,England,Total,13 years,4.1.1 SDQ score is normal,1480,46
2018,Reporting year,National,E92000001,England,Total,13 years,4.1.2 SDQ score is borderline,400,13
2018,Reporting year,National,E92000001,England,Total,13 years,4.1.3 SDQ score is a cause for concern,1320,41
2018,Reporting year,National,E92000001,England,Total,14 years,4.1.1 SDQ score is normal,1630,47
2018,Reporting year,National,E92000001,England,Total,14 years,4.1.2 SDQ score is borderline,450,13
2018,Reporting year,National,E92000001,England,Total,14 years,4.1.3 SDQ score is a cause for concern,1400,40
2018,Reporting year,National,E92000001,England,Total,15 years,4.1.1 SDQ score is normal,1960,50
2018,Reporting year,National,E92000001,England,Total,15 years,4.1.2 SDQ score is borderline,490,13
2018,Reporting year,National,E92000001,England,Total,15 years,4.1.3 SDQ score is a cause for concern,1440,37
2018,Reporting year,National,E92000001,England,Total,16 years,4.1.1 SDQ score is normal,2230,52
2018,Reporting year,National,E92000001,England,Total,16 years,4.1.2 SDQ score is borderline,550,13
2018,Reporting year,National,E92000001,England,Total,16 years,4.1.3 SDQ score is a cause for concern,1490,35
2018,Reporting year,National,E92000001,England,Total,5 years,4.1.1 SDQ score is normal,570,58
2018,Reporting year,National,E92000001,England,Total,5 years,4.1.2 SDQ score is borderline,120,13
2018,Reporting year,National,E92000001,England,Total,5 years,4.1.3 SDQ score is a cause for concern,290,30
2018,Reporting year,National,E92000001,England,Total,6 years,4.1.1 SDQ score is normal,640,52
2018,Reporting year,National,E92000001,England,Total,6 years,4.1.2 SDQ score is borderline,160,13
2018,Reporting year,National,E92000001,England,Total,6 years,4.1.3 SDQ score is a cause for concern,430,35
2018,Reporting year,National,E92000001,England,Total,7 years,4.1.1 SDQ score is normal,720,50
2018,Reporting year,National,E92000001,England,Total,7 years,4.1.2 SDQ score is borderline,190,13
2018,Reporting year,National,E92000001,England,Total,7 years,4.1.3 SDQ score is a cause for concern,530,37
2018,Reporting year,National,E92000001,England,Total,8 years,4.1.1 SDQ score is normal,880,48
2018,Reporting year,National,E92000001,England,Total,8 years,4.1.2 SDQ score is borderline,210,12
2018,Reporting year,National,E92000001,England,Total,8 years,4.1.3 SDQ score is a cause for concern,730,40
2018,Reporting year,National,E92000001,England,Total,9 years,4.1.1 SDQ score is normal,1000,46
2018,Reporting year,National,E92000001,England,Total,9 years,4.1.2 SDQ score is borderline,260,12
2018,Reporting year,National,E92000001,England,Total,9 years,4.1.3 SDQ score is a cause for concern,940,43
2018,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1.1 SDQ score is normal,15030,49
2018,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1.2 SDQ score is borderline,3830,12
2018,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1.3 SDQ score is a cause for concern,11850,39
2018,Reporting year,National,E92000001,England,Female,10 to 12 years,2a. Substance misuse: Children looked after age groups,4520,20
2018,Reporting year,National,E92000001,England,Female,10 to 12 years,2a.1 Identified as having a substance misuse problem,30,1
2018,Reporting year,National,E92000001,England,Female,10 to 15 years,2b. Health assessments: Children looked after age groups,10370,45
2018,Reporting year,National,E92000001,England,Female,10 to 15 years,2b.1 Had their annual health assessment,9450,91
2018,Reporting year,National,E92000001,England,Female,10 to 15 years,2b.2 Had their immunisations up to date,9200,89
2018,Reporting year,National,E92000001,England,Female,10 to 15 years,2b.3 Had their teeth checked by a dentist,9110,88
2018,Reporting year,National,E92000001,England,Female,13 to 15 years,2a. Substance misuse: Children looked after age groups,5850,26
2018,Reporting year,National,E92000001,England,Female,13 to 15 years,2a.1 Identified as having a substance misuse problem,220,4
2018,Reporting year,National,E92000001,England,Female,16 to 17 years,2a. Substance misuse: Children looked after age groups,5520,24
2018,Reporting year,National,E92000001,England,Female,16 to 17 years,2a.1 Identified as having a substance misuse problem,510,9
