time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,in_touch,number,percentage
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Aged 19 to 21,Local authority in touch with care leaver,3390,91
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Aged 19 to 21,Local authority not in touch with care leaver,230,6
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Aged 19 to 21,Total,3710,100
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Aged 19 to 21,Young person no longer requires services,50,1
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Aged 19 to 21,Young person refuses contact,50,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 17 to 18,Local authority in touch with care leaver,1170,95
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 17 to 18,Local authority not in touch with care leaver,40,3
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 17 to 18,Total,1220,100
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 17 to 18,Young person no longer requires services,10,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 19 to 21,Local authority in touch with care leaver,3090,92
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 19 to 21,Local authority not in touch with care leaver,150,4
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 19 to 21,Total,3350,100
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 19 to 21,Young person no longer requires services,60,2
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Aged 19 to 21,Young person refuses contact,50,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 17 to 18,Local authority in touch with care leaver,2330,94
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 17 to 18,Local authority not in touch with care leaver,120,5
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 17 to 18,Total,2480,100
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 17 to 18,Young person no longer requires services,20,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 17 to 18,Young person refuses contact,10,k
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 19 to 21,Local authority in touch with care leaver,6590,90
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 19 to 21,Local authority not in touch with care leaver,510,7
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 19 to 21,Total,7310,100
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 19 to 21,Young person no longer requires services,120,2
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Aged 19 to 21,Young person refuses contact,80,1
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 17 to 18,Local authority in touch with care leaver,1680,89
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 17 to 18,Local authority not in touch with care leaver,170,9
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 17 to 18,Total,1900,100
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 17 to 18,Young person no longer requires services,40,2
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 17 to 18,Young person refuses contact,10,k
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 19 to 21,Local authority in touch with care leaver,4540,90
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 19 to 21,Local authority not in touch with care leaver,340,7
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 19 to 21,Total,5040,100
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 19 to 21,Young person no longer requires services,110,2
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Aged 19 to 21,Young person refuses contact,50,1
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 17 to 18,Local authority in touch with care leaver,910,94
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 17 to 18,Local authority not in touch with care leaver,60,6
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 17 to 18,Total,970,100
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 19 to 21,Local authority in touch with care leaver,2630,95
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 19 to 21,Local authority not in touch with care leaver,100,4
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 19 to 21,Total,2770,100
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 19 to 21,Young person no longer requires services,20,1
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Aged 19 to 21,Young person refuses contact,30,1
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 17 to 18,Local authority in touch with care leaver,1070,96
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 17 to 18,Local authority not in touch with care leaver,30,3
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 17 to 18,Total,1110,100
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 17 to 18,Young person no longer requires services,10,1
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 19 to 21,Local authority in touch with care leaver,2900,93
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 19 to 21,Local authority not in touch with care leaver,160,5
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 19 to 21,Total,3120,100
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 19 to 21,Young person no longer requires services,50,2
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Aged 19 to 21,Young person refuses contact,30,1
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 17 to 18,Local authority in touch with care leaver,1250,92
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 17 to 18,Local authority not in touch with care leaver,90,7
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 17 to 18,Total,1370,100
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 17 to 18,Young person no longer requires services,10,1
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 17 to 18,Young person refuses contact,10,1
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 19 to 21,Local authority in touch with care leaver,3700,88
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 19 to 21,Local authority not in touch with care leaver,360,9
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 19 to 21,Total,4180,100
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 19 to 21,Young person no longer requires services,70,2
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 19 to 21,Young person refuses contact,60,1
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 17 to 18,Local authority in touch with care leaver,24,86
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 17 to 18,Total,28,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 19 to 21,Local authority in touch with care leaver,67,89
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 19 to 21,Total,75,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 19 to 21,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 17 to 18,Local authority in touch with care leaver,63,90
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 17 to 18,Local authority not in touch with care leaver,7,10
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 17 to 18,Total,70,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 19 to 21,Local authority in touch with care leaver,103,90
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 19 to 21,Local authority not in touch with care leaver,8,7
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 19 to 21,Total,114,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 17 to 18,Local authority in touch with care leaver,34,94
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 17 to 18,Total,36,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 19 to 21,Local authority in touch with care leaver,94,95
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 19 to 21,Total,99,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 19 to 21,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 17 to 18,Local authority in touch with care leaver,44,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 17 to 18,Total,44,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 19 to 21,Local authority in touch with care leaver,111,99
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 19 to 21,Total,112,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 19 to 21,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 17 to 18,Local authority in touch with care leaver,28,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 17 to 18,Total,28,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 19 to 21,Local authority in touch with care leaver,56,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 19 to 21,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 19 to 21,Total,56,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 19 to 21,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 19 to 21,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 17 to 18,Local authority in touch with care leaver,76,90
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 17 to 18,Total,84,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 19 to 21,Local authority in touch with care leaver,198,91
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 19 to 21,Total,218,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 19 to 21,Young person no longer requires services,17,8
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 17 to 18,Local authority in touch with care leaver,47,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 17 to 18,Total,47,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 19 to 21,Local authority in touch with care leaver,110,95
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 19 to 21,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 19 to 21,Total,116,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 19 to 21,Young person no longer requires services,6,5
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 19 to 21,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 17 to 18,Local authority in touch with care leaver,75,93
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 17 to 18,Local authority not in touch with care leaver,6,7
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 17 to 18,Total,81,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 19 to 21,Local authority in touch with care leaver,190,90
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 19 to 21,Local authority not in touch with care leaver,19,9
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 19 to 21,Total,210,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 17 to 18,Local authority in touch with care leaver,27,73
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 17 to 18,Local authority not in touch with care leaver,9,24
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 17 to 18,Total,37,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 19 to 21,Local authority in touch with care leaver,95,79
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 19 to 21,Total,121,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 19 to 21,Young person no longer requires services,15,12
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 17 to 18,Local authority in touch with care leaver,38,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 17 to 18,Total,38,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 19 to 21,Local authority in touch with care leaver,99,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 19 to 21,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 19 to 21,Total,99,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 19 to 21,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 19 to 21,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 17 to 18,Local authority in touch with care leaver,58,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 17 to 18,Total,58,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 17 to 18,Young person refuses contact,0,0
