time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,90,1
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,1490,25
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,590,10
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Location of new placements during the year,Total new placements,6070,100
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Allegation (s47),50,1
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Approval removed,40,1
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,240,6
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,350,9
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Change in the status of a placement only,1020,27
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Change to/implementation of care plan,1360,36
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Child requests placement to end,120,3
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Custody arrangement,10,k
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Other,540,14
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Resignation or closure of provision,20,1
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,40,1
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Standards of care concern,40,1
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for placement change during the year,Total placements changing,3820,100
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Location of new placements during the year,Distance not known or not recorded,830,6
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,7490,55
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,480,4
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,3200,24
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,1570,12
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Location of new placements during the year,Total new placements,13560,100
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Allegation (s47),110,1
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Approval removed,120,1
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,690,8
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,1120,13
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Change in the status of a placement only,1530,17
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Change to/implementation of care plan,2480,28
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Child requests placement to end,480,5
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Custody arrangement,20,k
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Other,2060,23
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Resignation or closure of provision,70,1
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,90,1
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Standards of care concern,130,1
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for placement change during the year,Total placements changing,8900,100
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Location of new placements during the year,Distance not known or not recorded,570,6
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,5470,60
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,180,2
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,1540,17
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,1320,15
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Location of new placements during the year,Total new placements,9080,100
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Allegation (s47),70,1
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Approval removed,30,k
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,330,5
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,530,8
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Change in the status of a placement only,1060,17
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Change to/implementation of care plan,2330,37
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Child requests placement to end,200,3
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Custody arrangement,20,k
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Other,1340,21
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Resignation or closure of provision,20,k
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,280,4
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Standards of care concern,90,1
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for placement change during the year,Total placements changing,6300,100
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Location of new placements during the year,Distance not known or not recorded,420,6
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,3400,49
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,450,6
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,1410,20
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,1320,19
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Location of new placements during the year,Total new placements,7000,100
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Allegation (s47),20,k
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Approval removed,10,k
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,170,3
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,350,7
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Change in the status of a placement only,1180,24
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Change to/implementation of care plan,1830,37
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Child requests placement to end,130,3
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Custody arrangement,10,k
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Other,1090,22
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Resignation or closure of provision,20,k
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,60,1
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Standards of care concern,30,1
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for placement change during the year,Total placements changing,4880,100
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Location of new placements during the year,Distance not known or not recorded,800,8
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,5250,50
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,270,3
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,2540,24
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,1670,16
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Location of new placements during the year,Total new placements,10530,100
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Allegation (s47),90,1
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Approval removed,10,k
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,560,8
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,660,9
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Change in the status of a placement only,1190,17
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Change to/implementation of care plan,2440,35
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Child requests placement to end,260,4
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Custody arrangement,20,k
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Other,1470,21
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Resignation or closure of provision,50,1
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,200,3
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Standards of care concern,90,1
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for placement change during the year,Total placements changing,7020,100
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Location of new placements during the year,Distance not known or not recorded,990,14
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,2940,43
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,820,12
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,840,12
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,1280,19
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Location of new placements during the year,Total new placements,6860,100
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Allegation (s47),20,k
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Approval removed,10,k
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,350,8
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,660,15
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Change in the status of a placement only,750,17
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Change to/implementation of care plan,1120,26
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Child requests placement to end,160,4
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Custody arrangement,10,k
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Other,1140,26
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Resignation or closure of provision,30,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,30,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Standards of care concern,80,2
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for placement change during the year,Total placements changing,4350,100
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Location of new placements during the year,Distance not known or not recorded,2130,19
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,3270,29
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,4460,39
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,1550,14
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Location of new placements during the year,Total new placements,11430,100
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Allegation (s47),50,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Approval removed,20,k
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,390,6
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,700,12
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Change in the status of a placement only,580,10
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Change to/implementation of care plan,2420,40
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Child requests placement to end,260,4
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Custody arrangement,60,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Other,1360,22
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Resignation or closure of provision,70,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,80,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Standards of care concern,100,2
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for placement change during the year,Total placements changing,6080,100
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Location of new placements during the year,Distance not known or not recorded,2830,21
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,5750,42
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,1000,7
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,1720,12
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,2500,18
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Location of new placements during the year,Total new placements,13790,100
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Allegation (s47),50,1
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Approval removed,10,k
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,340,4
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,560,7
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Change in the status of a placement only,1290,15
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Change to/implementation of care plan,3400,39
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Child requests placement to end,200,2
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Custody arrangement,10,k
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Other,2590,30
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Resignation or closure of provision,60,1
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,80,1
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Standards of care concern,30,k
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for placement change during the year,Total placements changing,8620,100
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Location of new placements during the year,Distance not known or not recorded,560,8
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,3870,53
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,640,9
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,680,9
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,1590,22
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Location of new placements during the year,Total new placements,7330,100
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Allegation (s47),20,k
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Approval removed,10,k
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,370,8
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,560,12
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Change in the status of a placement only,690,15
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Change to/implementation of care plan,1850,40
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Child requests placement to end,230,5
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Custody arrangement,10,k
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Other,730,16
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Resignation or closure of provision,60,1
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,70,2
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Standards of care concern,50,1
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for placement change during the year,Total placements changing,4660,100
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Location of new placements during the year,Distance not known or not recorded,930,19
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,1110,23
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,2180,45
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,610,13
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Location of new placements during the year,Total new placements,4830,100
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Allegation (s47),20,1
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Approval removed,10,k
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,160,6
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,280,11
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Change in the status of a placement only,320,12
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Change to/implementation of care plan,1020,39
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Child requests placement to end,80,3
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Custody arrangement,30,1
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Other,580,23
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Resignation or closure of provision,40,1
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,20,1
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Standards of care concern,30,1
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for placement change during the year,Total placements changing,2590,100
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Location of new placements during the year,Distance not known or not recorded,1200,18
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,2160,33
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,10,k
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,2290,35
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,940,14
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Location of new placements during the year,Total new placements,6600,100
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Allegation (s47),30,1
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Approval removed,10,k
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,230,7
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,430,12
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Change in the status of a placement only,270,8
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Change to/implementation of care plan,1400,40
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Child requests placement to end,180,5
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Custody arrangement,30,1
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Other,780,22
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Resignation or closure of provision,30,1
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Responsible/area authority requests placement ends,50,2
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Standards of care concern,70,2
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for placement change during the year,Total placements changing,3490,100
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Location of new placements during the year,Distance not known or not recorded,17,7
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,149,66
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,50,22
