time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Gender,Total,4690,100
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Accommodation on remand ended,20,k
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Adopted,470,10
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Age assessment determined child aged 18 or over,20,k
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,690,15
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Care ceased for any other reason,510,11
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Care taken by another local authority,30,1
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Child moved abroad,20,k
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Died,10,k
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",250,5
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Moved into independent living (with no formalised support),190,4
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),330,7
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Residence order or child arrangement order granted,180,4
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,140,3
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,980,21
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Sentenced to custody,40,1
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Special guardianship orders,750,16
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Total,4690,100
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason episode ceased,Transferred to residential care funded by adult social services,80,2
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Age on ceasing,1 to 4 years,840,28
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Age on ceasing,10 to 15 years,420,14
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Age on ceasing,16 years,100,3
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Age on ceasing,17 years,90,3
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Age on ceasing,18 years and over,950,31
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Age on ceasing,5 to 9 years,460,15
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Age on ceasing,Total,3060,100
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Age on ceasing,Under 1 year,200,6
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Gender,Female,1400,46
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Gender,Male,1660,54
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Gender,Total,3060,100
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Accommodation on remand ended,20,1
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Adopted,370,12
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Age assessment determined child aged 18 or over,10,k
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,440,15
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Care ceased for any other reason,280,9
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Care taken by another local authority,10,k
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Child moved abroad,10,k
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Died,c,c
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",150,5
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Moved into independent living (with no formalised support),70,2
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),280,9
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Residence order or child arrangement order granted,220,7
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,80,3
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,560,18
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Sentenced to custody,20,1
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Special guardianship orders,480,16
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Total,3060,100
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason episode ceased,Transferred to residential care funded by adult social services,40,1
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Age on ceasing,1 to 4 years,580,25
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Age on ceasing,10 to 15 years,320,14
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Age on ceasing,16 years,80,3
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Age on ceasing,17 years,90,4
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Age on ceasing,18 years and over,810,35
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Age on ceasing,5 to 9 years,320,14
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Age on ceasing,Total,2330,100
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Age on ceasing,Under 1 year,130,6
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Gender,Female,1030,44
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Gender,Male,1300,56
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Gender,Total,2330,100
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Accommodation on remand ended,c,c
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Adopted,280,12
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Age assessment determined child aged 18 or over,20,1
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,190,8
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Care ceased for any other reason,250,11
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Care taken by another local authority,10,k
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Child moved abroad,c,c
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Died,c,c
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",120,5
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Moved into independent living (with no formalised support),60,3
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),330,14
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Residence order or child arrangement order granted,120,5
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,50,2
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,500,21
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Sentenced to custody,30,1
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Special guardianship orders,330,14
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Total,2330,100
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason episode ceased,Transferred to residential care funded by adult social services,60,2
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Age on ceasing,1 to 4 years,740,23
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Age on ceasing,10 to 15 years,480,15
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Age on ceasing,16 years,130,4
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Age on ceasing,17 years,120,4
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Age on ceasing,18 years and over,1250,39
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Age on ceasing,5 to 9 years,400,12
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Age on ceasing,Total,3220,100
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Age on ceasing,Under 1 year,110,3
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Gender,Female,1380,43
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Gender,Male,1840,57
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Gender,Total,3220,100
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Accommodation on remand ended,20,1
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Adopted,440,14
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Age assessment determined child aged 18 or over,10,k
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,300,9
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Care ceased for any other reason,560,17
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Care taken by another local authority,30,1
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Child moved abroad,c,c
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Died,10,k
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",230,7
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Moved into independent living (with no formalised support),100,3
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),330,10
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Residence order or child arrangement order granted,100,3
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,160,5
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,510,16
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Sentenced to custody,30,1
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Special guardianship orders,360,11
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Total,3220,100
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason episode ceased,Transferred to residential care funded by adult social services,30,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Age on ceasing,1 to 4 years,480,20
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Age on ceasing,10 to 15 years,290,12
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Age on ceasing,16 years,80,3
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Age on ceasing,17 years,130,5
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Age on ceasing,18 years and over,1120,46
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Age on ceasing,5 to 9 years,200,8
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Age on ceasing,Total,2430,100
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Age on ceasing,Under 1 year,120,5
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Gender,Female,960,40
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Gender,Male,1470,60
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Gender,Total,2430,100
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Accommodation on remand ended,30,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Adopted,300,12
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Age assessment determined child aged 18 or over,20,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,280,12
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Care ceased for any other reason,390,16
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Care taken by another local authority,20,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Child moved abroad,10,k
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Died,c,c
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",240,10
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Moved into independent living (with no formalised support),130,5
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),310,13
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Residence order or child arrangement order granted,80,3
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,90,4
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,260,11
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Sentenced to custody,20,1
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Special guardianship orders,190,8
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Total,2430,100
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason episode ceased,Transferred to residential care funded by adult social services,60,3
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Age on ceasing,1 to 4 years,670,14
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Age on ceasing,10 to 15 years,730,15
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Age on ceasing,16 years,230,5
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Age on ceasing,17 years,360,7
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Age on ceasing,18 years and over,2350,48
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Age on ceasing,5 to 9 years,400,8
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Age on ceasing,Total,4920,100
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Age on ceasing,Under 1 year,200,4
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Gender,Female,1940,39
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Gender,Male,2990,61
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Gender,Total,4920,100
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Accommodation on remand ended,40,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Adopted,220,4
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Age assessment determined child aged 18 or over,60,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,850,17
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Care ceased for any other reason,370,8
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Care taken by another local authority,210,4
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Child moved abroad,20,k
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Died,10,k
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",330,7
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Moved into independent living (with no formalised support),80,2
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),990,20
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Residence order or child arrangement order granted,60,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,230,5
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,840,17
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Sentenced to custody,60,1
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Special guardianship orders,440,9
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Total,4920,100
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason episode ceased,Transferred to residential care funded by adult social services,150,3
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Age on ceasing,1 to 4 years,780,16
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Age on ceasing,10 to 15 years,710,15
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Age on ceasing,16 years,420,9
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Age on ceasing,17 years,450,9
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Age on ceasing,18 years and over,1740,36
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Age on ceasing,5 to 9 years,470,10
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Age on ceasing,Total,4810,100
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Age on ceasing,Under 1 year,250,5
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Gender,Female,1750,36
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Gender,Male,3060,64
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Gender,Total,4810,100
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Accommodation on remand ended,10,k
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Adopted,360,8
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Age assessment determined child aged 18 or over,50,1
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,670,14
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Care ceased for any other reason,340,7
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Care taken by another local authority,610,13
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Child moved abroad,10,k
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Died,10,k
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",270,6
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Moved into independent living (with no formalised support),120,3
