time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,number
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Number of missing incidents during the year,246
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Number of away from placement without authorisation incidents during the year,36
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Number of missing incidents during the year,594
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Number of away from placement without authorisation incidents during the year,19
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Number of missing incidents during the year,179
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Number of away from placement without authorisation incidents during the year,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Number of missing incidents during the year,436
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Number of away from placement without authorisation incidents during the year,125
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Number of away from placement without authorisation incidents during the year,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Number of missing incidents during the year,314
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Number of away from placement without authorisation incidents during the year,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Number of missing incidents during the year,122
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Number of away from placement without authorisation incidents during the year,c
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Number of missing incidents during the year,438
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Number of away from placement without authorisation incidents during the year,0
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Number of missing incidents during the year,423
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Number of away from placement without authorisation incidents during the year,776
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Number of missing incidents during the year,1383
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Number of away from placement without authorisation incidents during the year,47
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Number of missing incidents during the year,303
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Number of away from placement without authorisation incidents during the year,11
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Number of missing incidents during the year,311
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Number of away from placement without authorisation incidents during the year,0
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Number of missing incidents during the year,269
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Number of away from placement without authorisation incidents during the year,c
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Number of missing incidents during the year,840
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Number of away from placement without authorisation incidents during the year,0
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Number of missing incidents during the year,12
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Number of away from placement without authorisation incidents during the year,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Number of missing incidents during the year,365
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Number of away from placement without authorisation incidents during the year,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Number of missing incidents during the year,439
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Number of away from placement without authorisation incidents during the year,0
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Number of missing incidents during the year,333
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Number of away from placement without authorisation incidents during the year,10
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Number of missing incidents during the year,231
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Number of away from placement without authorisation incidents during the year,24
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Number of missing incidents during the year,101
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Number of away from placement without authorisation incidents during the year,141
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Number of missing incidents during the year,512
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Number of away from placement without authorisation incidents during the year,135
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Number of missing incidents during the year,347
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Number of away from placement without authorisation incidents during the year,532
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Number of missing incidents during the year,2125
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Number of away from placement without authorisation incidents during the year,72
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Number of missing incidents during the year,237
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,Number of away from placement without authorisation incidents during the year,49
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,Number of missing incidents during the year,195
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Number of away from placement without authorisation incidents during the year,696
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Number of missing incidents during the year,737
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,Number of away from placement without authorisation incidents during the year,60
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,Number of missing incidents during the year,128
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,Number of away from placement without authorisation incidents during the year,379
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,Number of missing incidents during the year,201
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,Number of away from placement without authorisation incidents during the year,276
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,Number of missing incidents during the year,423
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,Number of away from placement without authorisation incidents during the year,124
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,Number of missing incidents during the year,135
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,Number of away from placement without authorisation incidents during the year,67
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,Number of missing incidents during the year,247
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,Number of away from placement without authorisation incidents during the year,16
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,Number of missing incidents during the year,80
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Number of away from placement without authorisation incidents during the year,92
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Number of missing incidents during the year,349
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,Number of away from placement without authorisation incidents during the year,8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,Number of missing incidents during the year,434
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,Number of away from placement without authorisation incidents during the year,28
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,Number of missing incidents during the year,405
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,Number of away from placement without authorisation incidents during the year,260
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,Number of missing incidents during the year,212
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,Number of away from placement without authorisation incidents during the year,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,Number of missing incidents during the year,704
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Number of away from placement without authorisation incidents during the year,7
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Number of missing incidents during the year,741
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Number of away from placement without authorisation incidents during the year,65
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Number of missing incidents during the year,848
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Number of away from placement without authorisation incidents during the year,47
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Number of missing incidents during the year,504
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Number of away from placement without authorisation incidents during the year,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Number of missing incidents during the year,450
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Number of away from placement without authorisation incidents during the year,41
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Number of missing incidents during the year,178
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Number of away from placement without authorisation incidents during the year,188
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Number of missing incidents during the year,489
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Number of away from placement without authorisation incidents during the year,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Number of missing incidents during the year,205
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Number of away from placement without authorisation incidents during the year,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Number of missing incidents during the year,402
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Number of away from placement without authorisation incidents during the year,540
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Number of missing incidents during the year,1062
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Number of away from placement without authorisation incidents during the year,243
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Number of missing incidents during the year,657
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Number of away from placement without authorisation incidents during the year,60
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Number of missing incidents during the year,472
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Number of away from placement without authorisation incidents during the year,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Number of missing incidents during the year,297
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Number of away from placement without authorisation incidents during the year,17
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Number of missing incidents during the year,326
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Number of away from placement without authorisation incidents during the year,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Number of missing incidents during the year,2067
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Number of away from placement without authorisation incidents during the year,41
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Number of missing incidents during the year,1071
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Number of away from placement without authorisation incidents during the year,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Number of missing incidents during the year,941
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Number of away from placement without authorisation incidents during the year,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Number of missing incidents during the year,908
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Number of away from placement without authorisation incidents during the year,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Number of missing incidents during the year,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Number of away from placement without authorisation incidents during the year,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Number of missing incidents during the year,z
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Number of away from placement without authorisation incidents during the year,4050
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Number of away from placement without authorisation incidents during the year,2860
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Number of away from placement without authorisation incidents during the year,190
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Number of away from placement without authorisation incidents during the year,1580
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Number of away from placement without authorisation incidents during the year,1610
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Number of away from placement without authorisation incidents during the year,640
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Number of away from placement without authorisation incidents during the year,390
2022,Reporting year,National,E92000001,England,,,,,,Number of away from placement without authorisation incidents during the year,8870
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Number of away from placement without authorisation incidents during the year,90
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Number of away from placement without authorisation incidents during the year,90
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Number of away from placement without authorisation incidents during the year,1190
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Number of away from placement without authorisation incidents during the year,220
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Number of missing incidents during the year,7350
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Number of missing incidents during the year,6890
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Number of missing incidents during the year,5870
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Number of missing incidents during the year,5590
2022,Reporting year,National,E92000001,England,,,,,,Number of missing incidents during the year,76890
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Number of missing incidents during the year,4680
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Number of missing incidents during the year,6610
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Number of missing incidents during the year,10230
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Number of missing incidents during the year,15520
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Number of missing incidents during the year,5500
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Number of missing incidents during the year,8660
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Number of missing incidents during the year,15540
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Number of away from placement without authorisation incidents during the year,0
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Number of missing incidents during the year,c
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Number of away from placement without authorisation incidents during the year,c
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Number of missing incidents during the year,508
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Number of away from placement without authorisation incidents during the year,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Number of missing incidents during the year,575
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Number of missing incidents during the year,435
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Number of missing incidents during the year,254
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Number of away from placement without authorisation incidents during the year,12
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Number of missing incidents during the year,480
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Number of away from placement without authorisation incidents during the year,42
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Number of missing incidents during the year,281
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Number of missing incidents during the year,101
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Number of away from placement without authorisation incidents during the year,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Number of missing incidents during the year,162
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Number of away from placement without authorisation incidents during the year,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Number of missing incidents during the year,241
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Number of away from placement without authorisation incidents during the year,10
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Number of missing incidents during the year,296
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Number of away from placement without authorisation incidents during the year,10
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Number of missing incidents during the year,57
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Number of away from placement without authorisation incidents during the year,19
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Number of missing incidents during the year,511
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Number of away from placement without authorisation incidents during the year,22
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Number of missing incidents during the year,205
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Number of away from placement without authorisation incidents during the year,11
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Number of missing incidents during the year,346
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Number of away from placement without authorisation incidents during the year,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Number of missing incidents during the year,234
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Number of away from placement without authorisation incidents during the year,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Number of missing incidents during the year,1192
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Number of away from placement without authorisation incidents during the year,19
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Number of missing incidents during the year,487
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Number of missing incidents during the year,169
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Number of away from placement without authorisation incidents during the year,455
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Number of missing incidents during the year,1183
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Number of away from placement without authorisation incidents during the year,30
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Number of missing incidents during the year,241
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Number of away from placement without authorisation incidents during the year,215
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Number of missing incidents during the year,714
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Number of missing incidents during the year,83
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Number of away from placement without authorisation incidents during the year,48
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Number of missing incidents during the year,448
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Number of away from placement without authorisation incidents during the year,75
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Number of missing incidents during the year,2474
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Number of missing incidents during the year,355
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Number of away from placement without authorisation incidents during the year,78
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Number of missing incidents during the year,1151
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Number of missing incidents during the year,269
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Number of away from placement without authorisation incidents during the year,213
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Number of missing incidents during the year,511
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Number of away from placement without authorisation incidents during the year,9
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Number of missing incidents during the year,724
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Number of away from placement without authorisation incidents during the year,538
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Number of missing incidents during the year,439
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Number of missing incidents during the year,133
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Number of away from placement without authorisation incidents during the year,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Number of missing incidents during the year,127
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Number of away from placement without authorisation incidents during the year,9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Number of missing incidents during the year,485
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Number of away from placement without authorisation incidents during the year,16
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Number of missing incidents during the year,145
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Number of away from placement without authorisation incidents during the year,9
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Number of missing incidents during the year,394
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Number of away from placement without authorisation incidents during the year,c
