time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,characteristic,number
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,2. Children who are the responsibility of this LA placed outside the LA boundary,283
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Net gain of children by responsible LA,41
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,1. Children who are the responsibility of other LAs placed within this LA boundary,162
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,2. Children who are the responsibility of this LA placed outside the LA boundary,180
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Net gain of children by responsible LA,-18
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,1. Children who are the responsibility of other LAs placed within this LA boundary,252
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,2. Children who are the responsibility of this LA placed outside the LA boundary,257
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Net gain of children by responsible LA,-5
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,1. Children who are the responsibility of other LAs placed within this LA boundary,226
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,2. Children who are the responsibility of this LA placed outside the LA boundary,169
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Net gain of children by responsible LA,57
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,1. Children who are the responsibility of other LAs placed within this LA boundary,375
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,2. Children who are the responsibility of this LA placed outside the LA boundary,684
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Net gain of children by responsible LA,-309
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,1. Children who are the responsibility of other LAs placed within this LA boundary,180
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,2. Children who are the responsibility of this LA placed outside the LA boundary,239
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Net gain of children by responsible LA,-59
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,1. Children who are the responsibility of other LAs placed within this LA boundary,293
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,2. Children who are the responsibility of this LA placed outside the LA boundary,235
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Net gain of children by responsible LA,58
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,1. Children who are the responsibility of other LAs placed within this LA boundary,225
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,2. Children who are the responsibility of this LA placed outside the LA boundary,176
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Net gain of children by responsible LA,49
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,1. Children who are the responsibility of other LAs placed within this LA boundary,z
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,2. Children who are the responsibility of this LA placed outside the LA boundary,z
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Net gain of children by responsible LA,z
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,1. Children who are the responsibility of other LAs placed within this LA boundary,1322
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,2. Children who are the responsibility of this LA placed outside the LA boundary,343
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Net gain of children by responsible LA,979
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,1. Children who are the responsibility of other LAs placed within this LA boundary,116
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,2. Children who are the responsibility of this LA placed outside the LA boundary,271
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Net gain of children by responsible LA,-155
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,1. Children who are the responsibility of other LAs placed within this LA boundary,343
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,2. Children who are the responsibility of this LA placed outside the LA boundary,170
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Net gain of children by responsible LA,173
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,1. Children who are the responsibility of other LAs placed within this LA boundary,68
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,2. Children who are the responsibility of this LA placed outside the LA boundary,206
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Net gain of children by responsible LA,-138
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,1. Children who are the responsibility of other LAs placed within this LA boundary,123
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,2. Children who are the responsibility of this LA placed outside the LA boundary,31
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Net gain of children by responsible LA,92
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,1. Children who are the responsibility of other LAs placed within this LA boundary,44
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,2. Children who are the responsibility of this LA placed outside the LA boundary,129
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Net gain of children by responsible LA,-85
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,1. Children who are the responsibility of other LAs placed within this LA boundary,337
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,2. Children who are the responsibility of this LA placed outside the LA boundary,92
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,Net gain of children by responsible LA,245
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,1. Children who are the responsibility of other LAs placed within this LA boundary,186
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,2. Children who are the responsibility of this LA placed outside the LA boundary,142
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Net gain of children by responsible LA,44
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,1. Children who are the responsibility of other LAs placed within this LA boundary,246
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,2. Children who are the responsibility of this LA placed outside the LA boundary,207
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Net gain of children by responsible LA,39
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,1. Children who are the responsibility of other LAs placed within this LA boundary,184
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,2. Children who are the responsibility of this LA placed outside the LA boundary,267
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Net gain of children by responsible LA,-83
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,1. Children who are the responsibility of other LAs placed within this LA boundary,216
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,2. Children who are the responsibility of this LA placed outside the LA boundary,245
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Net gain of children by responsible LA,-29
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,1. Children who are the responsibility of other LAs placed within this LA boundary,278
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,2. Children who are the responsibility of this LA placed outside the LA boundary,602
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Net gain of children by responsible LA,-324
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,1. Children who are the responsibility of other LAs placed within this LA boundary,184
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,2. Children who are the responsibility of this LA placed outside the LA boundary,161
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Net gain of children by responsible LA,23
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,1. Children who are the responsibility of other LAs placed within this LA boundary,268
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,2. Children who are the responsibility of this LA placed outside the LA boundary,259
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Net gain of children by responsible LA,9
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,1. Children who are the responsibility of other LAs placed within this LA boundary,327
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,2. Children who are the responsibility of this LA placed outside the LA boundary,549
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Net gain of children by responsible LA,-222
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,1. Children who are the responsibility of other LAs placed within this LA boundary,278
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,2. Children who are the responsibility of this LA placed outside the LA boundary,281
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Net gain of children by responsible LA,-3
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,1. Children who are the responsibility of other LAs placed within this LA boundary,135
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,2. Children who are the responsibility of this LA placed outside the LA boundary,386
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Net gain of children by responsible LA,-251
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,1. Children who are the responsibility of other LAs placed within this LA boundary,227
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,2. Children who are the responsibility of this LA placed outside the LA boundary,378
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Net gain of children by responsible LA,-151
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,1. Children who are the responsibility of other LAs placed within this LA boundary,c
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,2. Children who are the responsibility of this LA placed outside the LA boundary,c
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Net gain of children by responsible LA,c
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,1. Children who are the responsibility of other LAs placed within this LA boundary,286
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,2. Children who are the responsibility of this LA placed outside the LA boundary,411
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Net gain of children by responsible LA,-125
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,1. Children who are the responsibility of other LAs placed within this LA boundary,361
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,2. Children who are the responsibility of this LA placed outside the LA boundary,281
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Net gain of children by responsible LA,80
