time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,CLA_group,number
2024,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Percentage of children who were away from placement without authorisation during the year,1
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Average number of away from placement without authorisation incidents per looked after child,3.6
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Average number of missing incidents per looked after child who went missing,7
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children away from placement without authorisation at 31 March,10
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children looked after during the year,19990
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children missing at 31 March,40
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children who had a missing incident during the year,2250
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children who went missing more than once during the year,1450
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children who were away from placement without authorisation during the year,400
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children who were away from placement without authorisation more than once during the year,180
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Number of away from placement without authorisation incidents during the year,1430
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Number of missing incidents during the year,15850
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Percentage of children who had a missing incident during the year,11
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Percentage of children who were away from placement without authorisation during the year,2
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Average number of away from placement without authorisation incidents per looked after child,4.9
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Average number of missing incidents per looked after child who went missing,4.9
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children away from placement without authorisation at 31 March,10
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children looked after during the year,12800
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children missing at 31 March,20
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children who had a missing incident during the year,1170
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children who went missing more than once during the year,700
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children who were away from placement without authorisation during the year,200
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children who were away from placement without authorisation more than once during the year,100
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Number of away from placement without authorisation incidents during the year,960
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Number of missing incidents during the year,5760
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Percentage of children who had a missing incident during the year,9
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Percentage of children who were away from placement without authorisation during the year,2
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Average number of away from placement without authorisation incidents per looked after child,5.9
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Average number of missing incidents per looked after child who went missing,5.7
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children looked after during the year,9140
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children missing at 31 March,10
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children who had a missing incident during the year,890
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children who went missing more than once during the year,560
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children who were away from placement without authorisation during the year,100
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children who were away from placement without authorisation more than once during the year,50
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Number of away from placement without authorisation incidents during the year,600
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Number of missing incidents during the year,5090
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Percentage of children who had a missing incident during the year,10
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Percentage of children who were away from placement without authorisation during the year,1
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Average number of away from placement without authorisation incidents per looked after child,1.5
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Average number of missing incidents per looked after child who went missing,5.9
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children away from placement without authorisation at 31 March,c
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children looked after during the year,15320
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children missing at 31 March,30
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children who had a missing incident during the year,1340
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children who went missing more than once during the year,810
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children who were away from placement without authorisation during the year,110
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children who were away from placement without authorisation more than once during the year,40
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Number of away from placement without authorisation incidents during the year,170
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Number of missing incidents during the year,7950
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Percentage of children who had a missing incident during the year,9
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Percentage of children who were away from placement without authorisation during the year,1
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Average number of away from placement without authorisation incidents per looked after child,3.2
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Average number of missing incidents per looked after child who went missing,6.2
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children away from placement without authorisation at 31 March,c
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children looked after during the year,9400
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children missing at 31 March,20
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children who had a missing incident during the year,1160
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children who went missing more than once during the year,700
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children who were away from placement without authorisation during the year,120
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children who were away from placement without authorisation more than once during the year,50
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Number of away from placement without authorisation incidents during the year,380
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Number of missing incidents during the year,7140
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Percentage of children who had a missing incident during the year,12
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Percentage of children who were away from placement without authorisation during the year,1
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Average number of away from placement without authorisation incidents per looked after child,5.1
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Average number of missing incidents per looked after child who went missing,8.1
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children away from placement without authorisation at 31 March,20
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children looked after during the year,14270
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children missing at 31 March,70
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children who had a missing incident during the year,2160
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children who went missing more than once during the year,1480
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children who were away from placement without authorisation during the year,1010
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children who were away from placement without authorisation more than once during the year,610
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Number of away from placement without authorisation incidents during the year,5180
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Number of missing incidents during the year,17490
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Percentage of children who had a missing incident during the year,15
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,Percentage of children who were away from placement without authorisation during the year,7
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Average number of away from placement without authorisation incidents per looked after child,3
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Average number of missing incidents per looked after child who went missing,5.9
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children away from placement without authorisation at 31 March,20
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children looked after during the year,17460
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children missing at 31 March,90
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children who had a missing incident during the year,2070
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children who went missing more than once during the year,1230
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children who were away from placement without authorisation during the year,470
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children who were away from placement without authorisation more than once during the year,210
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Number of away from placement without authorisation incidents during the year,1380
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Number of missing incidents during the year,12110
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Percentage of children who had a missing incident during the year,12
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Percentage of children who were away from placement without authorisation during the year,3
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Average number of away from placement without authorisation incidents per looked after child,2.1
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Average number of missing incidents per looked after child who went missing,4.8
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children away from placement without authorisation at 31 March,c
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children looked after during the year,9550
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children missing at 31 March,10
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children who had a missing incident during the year,1030
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children who went missing more than once during the year,630
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children who were away from placement without authorisation during the year,260
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children who were away from placement without authorisation more than once during the year,110
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Number of away from placement without authorisation incidents during the year,540
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Number of missing incidents during the year,4980
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Percentage of children who had a missing incident during the year,11
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Percentage of children who were away from placement without authorisation during the year,3
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Average number of away from placement without authorisation incidents per looked after child,6
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Average number of missing incidents per looked after child who went missing,8.8
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children away from placement without authorisation at 31 March,10
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children looked after during the year,5950
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children missing at 31 March,40
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children who had a missing incident during the year,1020
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children who went missing more than once during the year,710
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children who were away from placement without authorisation during the year,420
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children who were away from placement without authorisation more than once during the year,260
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Number of away from placement without authorisation incidents during the year,2550
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Number of missing incidents during the year,8980
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Percentage of children who had a missing incident during the year,17
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Percentage of children who were away from placement without authorisation during the year,7
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Average number of away from placement without authorisation incidents per looked after child,4.4
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Average number of missing incidents per looked after child who went missing,7.5
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children away from placement without authorisation at 31 March,20
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children looked after during the year,8320
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children missing at 31 March,30
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children who had a missing incident during the year,1140
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children who went missing more than once during the year,760
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children who were away from placement without authorisation during the year,590
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children who were away from placement without authorisation more than once during the year,360
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Number of away from placement without authorisation incidents during the year,2630
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Number of missing incidents during the year,8510
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Percentage of children who had a missing incident during the year,14
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Percentage of children who were away from placement without authorisation during the year,7
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Average number of away from placement without authorisation incidents per looked after child,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Average number of missing incidents per looked after child who went missing,6.1
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children looked after during the year,446
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children missing at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children who had a missing incident during the year,54
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children who went missing more than once during the year,36
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children who were away from placement without authorisation during the year,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Children who were away from placement without authorisation more than once during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Number of away from placement without authorisation incidents during the year,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Number of missing incidents during the year,332
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Percentage of children who had a missing incident during the year,12
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Percentage of children who were away from placement without authorisation during the year,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Average number of away from placement without authorisation incidents per looked after child,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Average number of missing incidents per looked after child who went missing,5.2
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children looked after during the year,713
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children missing at 31 March,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children who had a missing incident during the year,83
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children who went missing more than once during the year,53
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children who were away from placement without authorisation during the year,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Children who were away from placement without authorisation more than once during the year,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Number of away from placement without authorisation incidents during the year,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Number of missing incidents during the year,431
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Percentage of children who had a missing incident during the year,12
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Percentage of children who were away from placement without authorisation during the year,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Average number of away from placement without authorisation incidents per looked after child,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Average number of missing incidents per looked after child who went missing,10.1
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children looked after during the year,607
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children missing at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children who had a missing incident during the year,62
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children who went missing more than once during the year,43
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children who were away from placement without authorisation during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Children who were away from placement without authorisation more than once during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Number of away from placement without authorisation incidents during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Number of missing incidents during the year,627
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Percentage of children who had a missing incident during the year,10
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Percentage of children who were away from placement without authorisation during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Average number of away from placement without authorisation incidents per looked after child,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Average number of missing incidents per looked after child who went missing,8.6
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children looked after during the year,745
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children missing at 31 March,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children who had a missing incident during the year,96
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children who went missing more than once during the year,72
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children who were away from placement without authorisation during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Children who were away from placement without authorisation more than once during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Number of away from placement without authorisation incidents during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Number of missing incidents during the year,830
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Percentage of children who had a missing incident during the year,13
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Percentage of children who were away from placement without authorisation during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Average number of away from placement without authorisation incidents per looked after child,3
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Average number of missing incidents per looked after child who went missing,6
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children looked after during the year,431
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children missing at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children who had a missing incident during the year,25
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children who went missing more than once during the year,18
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children who were away from placement without authorisation during the year,33
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children who were away from placement without authorisation more than once during the year,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Number of away from placement without authorisation incidents during the year,99
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Number of missing incidents during the year,151
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Percentage of children who had a missing incident during the year,6
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Percentage of children who were away from placement without authorisation during the year,8
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Average number of away from placement without authorisation incidents per looked after child,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Average number of missing incidents per looked after child who went missing,7.7
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children looked after during the year,1593
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children missing at 31 March,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children who had a missing incident during the year,171
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children who went missing more than once during the year,119
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children who were away from placement without authorisation during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children who were away from placement without authorisation more than once during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Number of away from placement without authorisation incidents during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Number of missing incidents during the year,1321
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Percentage of children who had a missing incident during the year,11
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Percentage of children who were away from placement without authorisation during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Average number of away from placement without authorisation incidents per looked after child,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Average number of missing incidents per looked after child who went missing,6.1
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children looked after during the year,649
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children missing at 31 March,c
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children who had a missing incident during the year,66
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children who went missing more than once during the year,42
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children who were away from placement without authorisation during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children who were away from placement without authorisation more than once during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Number of away from placement without authorisation incidents during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Number of missing incidents during the year,400
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Percentage of children who had a missing incident during the year,10
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Percentage of children who were away from placement without authorisation during the year,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Average number of away from placement without authorisation incidents per looked after child,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Average number of missing incidents per looked after child who went missing,9.5
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children away from placement without authorisation at 31 March,0
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children looked after during the year,842
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children missing at 31 March,0
