time_period,time_identifier,geographic_level,country_code,country_name,cla_group,characteristic,reason_for_change,number,percent
2024,Reporting year,National,E92000001,England,Age,5 to 9 years,Other,1920,21
2024,Reporting year,National,E92000001,England,Age,5 to 9 years,Resignation or closure of provision,70,1
2024,Reporting year,National,E92000001,England,Age,5 to 9 years,Responsible/Area authority requests placement to end,120,1
2024,Reporting year,National,E92000001,England,Age,5 to 9 years,Standards of care concern,130,1
2024,Reporting year,National,E92000001,England,Age,Total,All Placements,66070,100
2024,Reporting year,National,E92000001,England,Age,Total,Allegation (s47),440,1
2024,Reporting year,National,E92000001,England,Age,Total,Approval removed,200,k
2024,Reporting year,National,E92000001,England,Age,Total,Carer requests placement end other than due to child's behaviour,4190,6
2024,Reporting year,National,E92000001,England,Age,Total,Carer requests placement ends due to child's behaviour,5310,8
2024,Reporting year,National,E92000001,England,Age,Total,Change in the status of a placement only,16110,24
2024,Reporting year,National,E92000001,England,Age,Total,Change to/Implementation of care plan,20700,31
2024,Reporting year,National,E92000001,England,Age,Total,Child requests placement to end,2030,3
2024,Reporting year,National,E92000001,England,Age,Total,Custody,150,k
2024,Reporting year,National,E92000001,England,Age,Total,Other,14790,22
2024,Reporting year,National,E92000001,England,Age,Total,Resignation or closure of provision,530,1
2024,Reporting year,National,E92000001,England,Age,Total,Responsible/Area authority requests placement to end,950,1
2024,Reporting year,National,E92000001,England,Age,Total,Standards of care concern,670,1
2024,Reporting year,National,E92000001,England,Age,Under 1 year,All Placements,5120,8
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Allegation (s47),20,k
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Approval removed,30,1
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Carer requests placement end other than due to child's behaviour,250,5
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Carer requests placement ends due to child's behaviour,20,k
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Change in the status of a placement only,810,16
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Change to/Implementation of care plan,2660,52
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Child requests placement to end,c,c
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Custody,c,c
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Other,1170,23
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Resignation or closure of provision,10,k
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Responsible/Area authority requests placement to end,100,2
2024,Reporting year,National,E92000001,England,Age,Under 1 year,Standards of care concern,60,1
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,All Placements,41260,62
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Allegation (s47),350,1
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Approval removed,140,k
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Carer requests placement end other than due to child's behaviour,2940,7
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Carer requests placement ends due to child's behaviour,3380,8
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Change in the status of a placement only,8860,21
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Change to/Implementation of care plan,14050,34
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Child requests placement to end,1090,3
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Custody,70,k
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Other,8960,22
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Resignation or closure of provision,320,1
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Responsible/Area authority requests placement to end,630,2
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,Standards of care concern,470,1
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,All Placements,840,1
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Allegation (s47),c,c
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Approval removed,10,1
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Carer requests placement end other than due to child's behaviour,60,7
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Carer requests placement ends due to child's behaviour,90,11
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Change in the status of a placement only,190,23
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Change to/Implementation of care plan,230,28
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Child requests placement to end,20,2
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Custody,c,c
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Other,200,24
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Resignation or closure of provision,10,1
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Responsible/Area authority requests placement to end,20,2
2024,Reporting year,National,E92000001,England,Category of need,N2. Child’s disability,Standards of care concern,10,1
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,All Placements,1390,2
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Allegation (s47),10,1
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Approval removed,c,c
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Carer requests placement end other than due to child's behaviour,90,6
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Carer requests placement ends due to child's behaviour,90,7
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Change in the status of a placement only,320,23
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Change to/Implementation of care plan,490,35
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Child requests placement to end,40,3
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Custody,c,c
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Other,280,20
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Resignation or closure of provision,20,1
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Responsible/Area authority requests placement to end,40,3
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,Standards of care concern,20,1
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,All Placements,5510,8
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Allegation (s47),20,k
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Approval removed,20,k
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Carer requests placement end other than due to child's behaviour,340,6
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Carer requests placement ends due to child's behaviour,590,11
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Change in the status of a placement only,1190,22
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Change to/Implementation of care plan,1580,29
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Child requests placement to end,220,4
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Custody,30,k
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Other,1350,24
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Resignation or closure of provision,50,1
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Responsible/Area authority requests placement to end,90,2
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,Standards of care concern,60,1
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,All Placements,8210,12
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Allegation (s47),50,1
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Approval removed,30,k
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Carer requests placement end other than due to child's behaviour,500,6
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Carer requests placement ends due to child's behaviour,740,9
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Change in the status of a placement only,1640,20
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Change to/Implementation of care plan,2680,33
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Child requests placement to end,300,4
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Custody,30,k
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Other,2010,25
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Resignation or closure of provision,60,1
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Responsible/Area authority requests placement to end,110,1
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,Standards of care concern,70,1
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,All Placements,1040,2
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Allegation (s47),c,c
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Approval removed,c,c
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Carer requests placement end other than due to child's behaviour,40,4
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Carer requests placement ends due to child's behaviour,90,9
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Change in the status of a placement only,200,19
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Change to/Implementation of care plan,320,30
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Child requests placement to end,40,4
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Custody,20,2
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Other,300,29
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Resignation or closure of provision,10,1
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Responsible/Area authority requests placement to end,10,1
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,Standards of care concern,c,c
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,All Placements,50,k
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Allegation (s47),c,c
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Approval removed,0,0
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Carer requests placement end other than due to child's behaviour,c,c
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Carer requests placement ends due to child's behaviour,c,c
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Change in the status of a placement only,20,34
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Change to/Implementation of care plan,20,40
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Child requests placement to end,c,c
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Custody,0,0
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Other,10,16
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Resignation or closure of provision,0,0
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Responsible/Area authority requests placement to end,0,0
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,Standards of care concern,0,0
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,All Placements,7760,12
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Allegation (s47),10,k
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Approval removed,10,k
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Carer requests placement end other than due to child's behaviour,220,3
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Carer requests placement ends due to child's behaviour,330,4
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Change in the status of a placement only,3690,48
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Change to/Implementation of care plan,1340,17
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Child requests placement to end,320,4
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Custody,10,k
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Other,1680,22
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Resignation or closure of provision,80,1
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Responsible/Area authority requests placement to end,60,1
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,Standards of care concern,50,1
2024,Reporting year,National,E92000001,England,Category of need,Total,All Placements,66070,100
2024,Reporting year,National,E92000001,England,Category of need,Total,Allegation (s47),440,1
2024,Reporting year,National,E92000001,England,Category of need,Total,Approval removed,200,k
2024,Reporting year,National,E92000001,England,Category of need,Total,Carer requests placement end other than due to child's behaviour,4190,6
2024,Reporting year,National,E92000001,England,Category of need,Total,Carer requests placement ends due to child's behaviour,5310,8
2024,Reporting year,National,E92000001,England,Category of need,Total,Change in the status of a placement only,16110,24
2024,Reporting year,National,E92000001,England,Category of need,Total,Change to/Implementation of care plan,20700,31
2024,Reporting year,National,E92000001,England,Category of need,Total,Child requests placement to end,2030,3
2024,Reporting year,National,E92000001,England,Category of need,Total,Custody,150,k
2024,Reporting year,National,E92000001,England,Category of need,Total,Other,14790,22
2024,Reporting year,National,E92000001,England,Category of need,Total,Resignation or closure of provision,530,1
2024,Reporting year,National,E92000001,England,Category of need,Total,Responsible/Area authority requests placement to end,950,1
2024,Reporting year,National,E92000001,England,Category of need,Total,Standards of care concern,670,1
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,All Placements,11240,17
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Allegation (s47),40,k
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Approval removed,40,k
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Carer requests placement end other than due to child's behaviour,980,9
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Carer requests placement ends due to child's behaviour,640,6
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Change in the status of a placement only,1500,13
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Change to/Implementation of care plan,4010,36
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Child requests placement to end,160,1
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Custody,20,k
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Other,3670,33
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Resignation or closure of provision,20,k
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Responsible/Area authority requests placement to end,120,1
2024,Reporting year,National,E92000001,England,Duration of Placement,1. Under 2 weeks,Standards of care concern,50,k
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,All Placements,11660,18
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Allegation (s47),90,1
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Approval removed,30,k
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Carer requests placement end other than due to child's behaviour,860,7
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Carer requests placement ends due to child's behaviour,1090,9
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Change in the status of a placement only,2400,21
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Change to/Implementation of care plan,3560,31
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Child requests placement to end,320,3
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Custody,50,k
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Other,2870,25
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Resignation or closure of provision,70,1
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Responsible/Area authority requests placement to end,190,2
2024,Reporting year,National,E92000001,England,Duration of Placement,2. From 2 weeks to under 8 weeks,Standards of care concern,130,1
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,All Placements,16490,25
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Allegation (s47),90,1
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Approval removed,70,k
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Carer requests placement end other than due to child's behaviour,1040,6
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Carer requests placement ends due to child's behaviour,1450,9
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Change in the status of a placement only,4360,26
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Change to/Implementation of care plan,4800,29
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Child requests placement to end,570,3
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Custody,60,k
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Other,3410,21
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Resignation or closure of provision,140,1
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Responsible/Area authority requests placement to end,300,2
2024,Reporting year,National,E92000001,England,Duration of Placement,3. From 8 weeks to under 6 months,Standards of care concern,210,1
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,All Placements,11500,17
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Allegation (s47),80,1
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Approval removed,30,k
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Carer requests placement end other than due to child's behaviour,570,5
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Carer requests placement ends due to child's behaviour,840,7
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Change in the status of a placement only,3390,29
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Change to/Implementation of care plan,3630,32
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Child requests placement to end,400,3
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Custody,10,k
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Other,2160,19
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Resignation or closure of provision,130,1
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Responsible/Area authority requests placement to end,160,1
2024,Reporting year,National,E92000001,England,Duration of Placement,4. From 6 months to under 1 year,Standards of care concern,120,1
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,All Placements,8980,14
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Allegation (s47),70,1
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Approval removed,20,k
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Carer requests placement end other than due to child's behaviour,400,4
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Carer requests placement ends due to child's behaviour,660,7
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Change in the status of a placement only,2640,29
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Change to/Implementation of care plan,2990,33
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Child requests placement to end,290,3
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Custody,10,k
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Other,1650,18
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Resignation or closure of provision,80,1
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Responsible/Area authority requests placement to end,110,1
2024,Reporting year,National,E92000001,England,Duration of Placement,5. From 1 year to under 2 years,Standards of care concern,80,1
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,All Placements,2950,4
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Allegation (s47),30,1
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Approval removed,10,k
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Carer requests placement end other than due to child's behaviour,160,6
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Carer requests placement ends due to child's behaviour,270,9
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Change in the status of a placement only,840,28
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Change to/Implementation of care plan,910,31
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Child requests placement to end,120,4
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Custody,c,c
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Other,530,18
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Resignation or closure of provision,40,1
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Responsible/Area authority requests placement to end,20,1
2024,Reporting year,National,E92000001,England,Duration of Placement,6. From 2 years to under 3 years,Standards of care concern,40,1
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,All Placements,2100,3
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Allegation (s47),40,2
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Approval removed,c,c
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Carer requests placement end other than due to child's behaviour,120,6
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Carer requests placement ends due to child's behaviour,220,10
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Change in the status of a placement only,640,30
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Change to/Implementation of care plan,540,26
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Child requests placement to end,130,6
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Custody,c,c
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Other,310,15
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Resignation or closure of provision,40,2
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Responsible/Area authority requests placement to end,30,1
2024,Reporting year,National,E92000001,England,Duration of Placement,7. From 3 years to under 5 years,Standards of care concern,30,1
2024,Reporting year,National,E92000001,England,Duration of Placement,8. From 5 years to under 10 years,All Placements,1010,2
