time_period,time_identifier,geographic_level,country_code,country_name,care_leaver_age,cla_group,measure,accommodation_type,number,percentage
2024,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,170,k
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,30,k
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Community home,370,3
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,190,1
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Foyers,450,3
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,In custody,300,2
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Independent living,3100,24
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,430,3
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,110,1
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,130,1
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Other accommodation,400,3
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Residence not known,60,k
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",3440,27
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Supported lodgings,730,6
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total care leavers,12930,100
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total information not known,670,5
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With former foster carers,1430,11
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1510,12
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,180,1
2024,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,50,k
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Community home,410,3
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,150,1
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Foyers,270,2
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,In custody,410,3
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Independent living,4230,36
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,450,4
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,100,1
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,160,1
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Other accommodation,350,3
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Residence not known,70,1
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2140,18
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Supported lodgings,500,4
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total care leavers,11880,100
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total information not known,720,6
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With former foster carers,1030,9
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1290,11
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,210,2
2024,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,60,1
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Community home,330,3
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,110,1
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Foyers,200,2
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,In custody,370,3
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Independent living,5190,45
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,550,5
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,120,1
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,180,2
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Other accommodation,340,3
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Residence not known,80,1
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1460,13
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,330,3
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total care leavers,11570,100
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total information not known,1050,9
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With former foster carers,660,6
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1120,10
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,440,4
2024,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,60,k
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,c,c
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Community home,c,c
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,c,c
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Foyers,c,c
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Gone Abroad,0,0
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,In custody,30,6
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Independent living,10,2
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,130,25
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,c,c
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,c,c
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Other accommodation,20,4
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Residence not known,c,c
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",20,4
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Supported lodgings,c,c
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total care leavers,510,100
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total information not known,170,33
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With former foster carers,0,0
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With parents or relatives,250,49
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,40,7
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,c,c
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Community home,490,4
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,60,k
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Foyers,460,4
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,In custody,220,2
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Independent living,1120,9
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,430,3
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,60,k
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,60,k
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Other accommodation,330,3
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Residence not known,40,k
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",4690,36
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Supported lodgings,930,7
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total care leavers,12910,100
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total information not known,610,5
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With former foster carers,2370,18
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1470,11
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,160,1
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,30,k
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,60,k
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Community home,1120,3
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,330,1
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Foyers,850,2
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Gone abroad,30,k
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,In custody,1080,3
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Independent living,12330,36
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,1240,4
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,320,1
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,460,1
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Other accommodation,1120,3
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Residence not known,200,1
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",6410,18
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,1510,4
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total care leavers,34700,100
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total information not known,2140,6
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With former foster carers,3070,9
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,3690,11
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,720,2
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,180,1
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Community home,420,3
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,130,1
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Foyers,400,3
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,In custody,320,3
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Independent living,2940,25
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,350,3
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,90,1
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,120,1
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Other accommodation,380,3
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Residence not known,50,k
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2870,24
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Supported lodgings,710,6
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total care leavers,11890,100
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total information not known,550,5
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With former foster carers,1450,12
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1440,12
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,130,1
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,60,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Community home,350,3
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,110,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Foyers,270,2
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,In custody,360,3
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Independent living,4240,37
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,360,3
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,120,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,150,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Other accommodation,370,3
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Residence not known,70,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2130,18
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Supported lodgings,480,4
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total care leavers,11570,100
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total information not known,620,5
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With former foster carers,980,8
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1280,11
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,210,2
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,50,k
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Community home,350,3
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,90,1
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Foyers,180,2
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,In custody,400,4
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Independent living,5150,46
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,530,5
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,110,1
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,190,2
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Other accommodation,370,3
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Residence not known,80,1
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1400,12
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,320,3
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total care leavers,11240,100
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total information not known,970,9
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With former foster carers,630,6
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,970,9
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,380,3
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,70,1
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,0,0
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Community home,c,c
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,0,0
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Foyers,c,c
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Gone Abroad,0,0
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,In custody,20,5
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Independent living,10,3
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,100,21
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,0,0
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,c,c
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Other accommodation,10,3
