time_period,time_identifier,geographic_level,country_code,country_name,placement_type,placement_provider,number,percentage
2022,Reporting year,National,E92000001,England,2f. Placement with parents,Private provision,z,z
2022,Reporting year,National,E92000001,England,2f. Placement with parents,Voluntary/third sector provision,z,z
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,All children,510,100
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Other LA provision,60,12
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Other public provision (eg by PCT),0,0
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Own provision (by the LA),400,78
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Private provision,10,1
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Voluntary/third sector provision,40,8
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,All children,35160,100
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Other LA provision,950,3
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Other public provision (eg by PCT),240,1
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Own provision (by the LA),9900,28
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Parents or other person with parental responsibility,1020,3
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Private provision,20080,57
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Voluntary/third sector provision,2980,8
2022,Reporting year,National,E92000001,England,3a. Foster placements,All children,23490,100
2022,Reporting year,National,E92000001,England,3a. Foster placements,Other LA provision,190,1
2022,Reporting year,National,E92000001,England,3a. Foster placements,Other public provision (eg by PCT),0,0
2022,Reporting year,National,E92000001,England,3a. Foster placements,Own provision (by the LA),9140,39
2022,Reporting year,National,E92000001,England,3a. Foster placements,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3a. Foster placements,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3a. Foster placements,Private provision,12120,52
2022,Reporting year,National,E92000001,England,3a. Foster placements,Voluntary/third sector provision,2050,9
2022,Reporting year,National,E92000001,England,3b. Other placement in the community,All children,650,100
2022,Reporting year,National,E92000001,England,3b. Other placement in the community,Other LA provision,20,4
2022,Reporting year,National,E92000001,England,3b. Other placement in the community,Other public provision (eg by PCT),c,c
2022,Reporting year,National,E92000001,England,3b. Other placement in the community,Own provision (by the LA),10,2
2022,Reporting year,National,E92000001,England,3b. Other placement in the community,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3b. Other placement in the community,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3b. Other placement in the community,Private provision,590,90
2022,Reporting year,National,E92000001,England,3b. Other placement in the community,Voluntary/third sector provision,30,4
2022,Reporting year,National,E92000001,England,"3c. Secure units, children's homes and semi-independent living accommodation",All children,7340,100
2022,Reporting year,National,E92000001,England,"3c. Secure units, children's homes and semi-independent living accommodation",Other LA provision,150,2
2022,Reporting year,National,E92000001,England,"3c. Secure units, children's homes and semi-independent living accommodation",Other public provision (eg by PCT),20,k
2022,Reporting year,National,E92000001,England,"3c. Secure units, children's homes and semi-independent living accommodation",Own provision (by the LA),c,c
2022,Reporting year,National,E92000001,England,"3c. Secure units, children's homes and semi-independent living accommodation",Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,"3c. Secure units, children's homes and semi-independent living accommodation",Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,"3c. Secure units, children's homes and semi-independent living accommodation",Private provision,6780,92
2022,Reporting year,National,E92000001,England,"3c. Secure units, children's homes and semi-independent living accommodation",Voluntary/third sector provision,400,5
2022,Reporting year,National,E92000001,England,3d. Other residential settings,All children,770,100
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Other LA provision,10,1
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Other public provision (eg by PCT),210,28
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Own provision (by the LA),0,0
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Private provision,510,66
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Voluntary/third sector provision,30,4
2022,Reporting year,National,E92000001,England,3e. Residential schools,All children,80,100
2022,Reporting year,National,E92000001,England,3e. Residential schools,Other LA provision,c,c
2022,Reporting year,National,E92000001,England,3e. Residential schools,Other public provision (eg by PCT),0,0
2022,Reporting year,National,E92000001,England,3e. Residential schools,Own provision (by the LA),0,0
2022,Reporting year,National,E92000001,England,3e. Residential schools,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3e. Residential schools,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3e. Residential schools,Private provision,50,68
2022,Reporting year,National,E92000001,England,3e. Residential schools,Voluntary/third sector provision,20,27
2022,Reporting year,National,E92000001,England,3f. Placement with parents,All children,1020,100
2022,Reporting year,National,E92000001,England,3f. Placement with parents,Other LA provision,z,z
2022,Reporting year,National,E92000001,England,3f. Placement with parents,Other public provision (eg by PCT),z,z
2022,Reporting year,National,E92000001,England,3f. Placement with parents,Own provision (by the LA),z,z
2022,Reporting year,National,E92000001,England,3f. Placement with parents,Parents or other person with parental responsibility,1020,100
2022,Reporting year,National,E92000001,England,3f. Placement with parents,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3f. Placement with parents,Private provision,z,z
2022,Reporting year,National,E92000001,England,3f. Placement with parents,Voluntary/third sector provision,z,z
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,All children,1810,100
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Other LA provision,580,32
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Other public provision (eg by PCT),0,0
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Own provision (by the LA),750,41
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Private provision,30,2
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Voluntary/third sector provision,450,25
2022,Reporting year,National,E92000001,England,4. Other placement,All children,700,100
2022,Reporting year,National,E92000001,England,4. Other placement,Other LA provision,z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Other public provision (eg by PCT),z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Own provision (by the LA),z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Placement provider not reported,700,100
2022,Reporting year,National,E92000001,England,4. Other placement,Private provision,z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Voluntary/third sector provision,z,z
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,All children,80770,100
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Other LA provision,1010,1
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Other public provision (eg by PCT),370,k
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Own provision (by the LA),38440,48
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Parents or other person with parental responsibility,6060,8
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Placement provider not reported,600,1
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Private provision,29210,36
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Voluntary/third sector provision,5090,6
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,All children,46260,100
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Other LA provision,150,k
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Other public provision (eg by PCT),100,k
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Own provision (by the LA),28400,61
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Parents or other person with parental responsibility,4980,11
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Private provision,10240,22
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Voluntary/third sector provision,2380,5
2021,Reporting year,National,E92000001,England,2a. Foster placements,All children,34150,100
2021,Reporting year,National,E92000001,England,2a. Foster placements,Other LA provision,30,k
2021,Reporting year,National,E92000001,England,2a. Foster placements,Other public provision (eg by PCT),0,0
2021,Reporting year,National,E92000001,England,2a. Foster placements,Own provision (by the LA),26240,77
2021,Reporting year,National,E92000001,England,2a. Foster placements,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,2a. Foster placements,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2a. Foster placements,Private provision,6030,18
2021,Reporting year,National,E92000001,England,2a. Foster placements,Voluntary/third sector provision,1850,5
2021,Reporting year,National,E92000001,England,2b. Other placement in the community,All children,1290,100
2021,Reporting year,National,E92000001,England,2b. Other placement in the community,Other LA provision,30,2
2021,Reporting year,National,E92000001,England,2b. Other placement in the community,Other public provision (eg by PCT),30,2
2021,Reporting year,National,E92000001,England,2b. Other placement in the community,Own provision (by the LA),220,17
2021,Reporting year,National,E92000001,England,2b. Other placement in the community,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,2b. Other placement in the community,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2b. Other placement in the community,Private provision,940,73
2021,Reporting year,National,E92000001,England,2b. Other placement in the community,Voluntary/third sector provision,80,6
