time_period,time_identifier,geographic_level,country_code,country_name,gender,age_group,characteristic,number,percentage
2023,Reporting year,National,E92000001,England,Male,18 years and over,2a.1 Identified as having a substance misuse problem,0,0
2023,Reporting year,National,E92000001,England,Total,18 years and over,2a.1 Identified as having a substance misuse problem,0,0
2023,Reporting year,National,E92000001,England,Female,9 years and under,2a.1 Identified as having a substance misuse problem,10,k
2023,Reporting year,National,E92000001,England,Male,9 years and under,2a.1 Identified as having a substance misuse problem,10,k
2023,Reporting year,National,E92000001,England,Total,9 years and under,2a.1 Identified as having a substance misuse problem,20,k
2023,Reporting year,National,E92000001,England,Female,Total all ages,2a.1 Identified as having a substance misuse problem,650,2
2023,Reporting year,National,E92000001,England,Male,Total all ages,2a.1 Identified as having a substance misuse problem,970,3
2023,Reporting year,National,E92000001,England,Total,Total all ages,2a.1 Identified as having a substance misuse problem,1620,3
2023,Reporting year,National,E92000001,England,Female,10 to 12 years,2a.1i Received an intervention for their substance misuse problem,10,c
2023,Reporting year,National,E92000001,England,Male,10 to 12 years,2a.1i Received an intervention for their substance misuse problem,c,c
2023,Reporting year,National,E92000001,England,Total,10 to 12 years,2a.1i Received an intervention for their substance misuse problem,10,44
2023,Reporting year,National,E92000001,England,Female,13 to 15 years,2a.1i Received an intervention for their substance misuse problem,60,37
2023,Reporting year,National,E92000001,England,Male,13 to 15 years,2a.1i Received an intervention for their substance misuse problem,110,47
2023,Reporting year,National,E92000001,England,Total,13 to 15 years,2a.1i Received an intervention for their substance misuse problem,170,43
2023,Reporting year,National,E92000001,England,Female,16 to 17 years,2a.1i Received an intervention for their substance misuse problem,180,37
2023,Reporting year,National,E92000001,England,Male,16 to 17 years,2a.1i Received an intervention for their substance misuse problem,290,40
2023,Reporting year,National,E92000001,England,Total,16 to 17 years,2a.1i Received an intervention for their substance misuse problem,460,39
2023,Reporting year,National,E92000001,England,Female,18 years and over,2a.1i Received an intervention for their substance misuse problem,z,z
2023,Reporting year,National,E92000001,England,Male,18 years and over,2a.1i Received an intervention for their substance misuse problem,z,z
2023,Reporting year,National,E92000001,England,Total,18 years and over,2a.1i Received an intervention for their substance misuse problem,z,z
2023,Reporting year,National,E92000001,England,Female,9 years and under,2a.1i Received an intervention for their substance misuse problem,c,c
2023,Reporting year,National,E92000001,England,Male,9 years and under,2a.1i Received an intervention for their substance misuse problem,c,c
2023,Reporting year,National,E92000001,England,Total,9 years and under,2a.1i Received an intervention for their substance misuse problem,10,32
2023,Reporting year,National,E92000001,England,Female,Total all ages,2a.1i Received an intervention for their substance misuse problem,250,38
2023,Reporting year,National,E92000001,England,Male,Total all ages,2a.1i Received an intervention for their substance misuse problem,400,41
2023,Reporting year,National,E92000001,England,Total,Total all ages,2a.1i Received an intervention for their substance misuse problem,650,40
2023,Reporting year,National,E92000001,England,Female,10 to 12 years,2a.1ii Offered intervention but refused it,c,c
2023,Reporting year,National,E92000001,England,Male,10 to 12 years,2a.1ii Offered intervention but refused it,c,c
2023,Reporting year,National,E92000001,England,Total,10 to 12 years,2a.1ii Offered intervention but refused it,c,c
2023,Reporting year,National,E92000001,England,Female,13 to 15 years,2a.1ii Offered intervention but refused it,60,37
2023,Reporting year,National,E92000001,England,Male,13 to 15 years,2a.1ii Offered intervention but refused it,80,35
2023,Reporting year,National,E92000001,England,Total,13 to 15 years,2a.1ii Offered intervention but refused it,140,36
2023,Reporting year,National,E92000001,England,Female,16 to 17 years,2a.1ii Offered intervention but refused it,190,41
2023,Reporting year,National,E92000001,England,Male,16 to 17 years,2a.1ii Offered intervention but refused it,300,41
2023,Reporting year,National,E92000001,England,Total,16 to 17 years,2a.1ii Offered intervention but refused it,490,41
2023,Reporting year,National,E92000001,England,Female,18 years and over,2a.1ii Offered intervention but refused it,z,z
2023,Reporting year,National,E92000001,England,Male,18 years and over,2a.1ii Offered intervention but refused it,z,z
2023,Reporting year,National,E92000001,England,Total,18 years and over,2a.1ii Offered intervention but refused it,z,z
2023,Reporting year,National,E92000001,England,Female,9 years and under,2a.1ii Offered intervention but refused it,c,c
2023,Reporting year,National,E92000001,England,Male,9 years and under,2a.1ii Offered intervention but refused it,c,c
2023,Reporting year,National,E92000001,England,Total,9 years and under,2a.1ii Offered intervention but refused it,10,42
2023,Reporting year,National,E92000001,England,Female,Total all ages,2a.1ii Offered intervention but refused it,260,39
2023,Reporting year,National,E92000001,England,Male,Total all ages,2a.1ii Offered intervention but refused it,390,40
2023,Reporting year,National,E92000001,England,Total,Total all ages,2a.1ii Offered intervention but refused it,640,40
2023,Reporting year,National,E92000001,England,Female,10 to 15 years,2b. Health assessments: Children looked after age groups,11590,45
2023,Reporting year,National,E92000001,England,Male,10 to 15 years,2b. Health assessments: Children looked after age groups,14040,43
2023,Reporting year,National,E92000001,England,Total,10 to 15 years,2b. Health assessments: Children looked after age groups,25620,44
2023,Reporting year,National,E92000001,England,Female,16 years and over,2b. Health assessments: Children looked after age groups,6160,24
2023,Reporting year,National,E92000001,England,Male,16 years and over,2b. Health assessments: Children looked after age groups,8670,27
2023,Reporting year,National,E92000001,England,Total,16 years and over,2b. Health assessments: Children looked after age groups,14830,25
2023,Reporting year,National,E92000001,England,Female,4 years and under,2b. Health assessments: Children looked after age groups,3250,12
2023,Reporting year,National,E92000001,England,Male,4 years and under,2b. Health assessments: Children looked after age groups,3800,12
2023,Reporting year,National,E92000001,England,Total,4 years and under,2b. Health assessments: Children looked after age groups,7050,12
2023,Reporting year,National,E92000001,England,Female,5 to 9 years,2b. Health assessments: Children looked after age groups,5020,19
2023,Reporting year,National,E92000001,England,Male,5 to 9 years,2b. Health assessments: Children looked after age groups,6040,19
2023,Reporting year,National,E92000001,England,Total,5 to 9 years,2b. Health assessments: Children looked after age groups,11070,19
2023,Reporting year,National,E92000001,England,Female,Total all ages,2b. Health assessments: Children looked after age groups,26020,100
2023,Reporting year,National,E92000001,England,Male,Total all ages,2b. Health assessments: Children looked after age groups,32550,100
2023,Reporting year,National,E92000001,England,Total,Total all ages,2b. Health assessments: Children looked after age groups,58570,100
2023,Reporting year,National,E92000001,England,Female,10 to 15 years,2b.1 Had their annual health assessment,10650,92
2023,Reporting year,National,E92000001,England,Male,10 to 15 years,2b.1 Had their annual health assessment,12830,91
2023,Reporting year,National,E92000001,England,Total,10 to 15 years,2b.1 Had their annual health assessment,23470,92
2023,Reporting year,National,E92000001,England,Female,16 years and over,2b.1 Had their annual health assessment,5180,84
2023,Reporting year,National,E92000001,England,Male,16 years and over,2b.1 Had their annual health assessment,7270,84
2023,Reporting year,National,E92000001,England,Total,16 years and over,2b.1 Had their annual health assessment,12450,84
2023,Reporting year,National,E92000001,England,Female,4 years and under,2b.1 Had their annual health assessment,2760,85
2023,Reporting year,National,E92000001,England,Male,4 years and under,2b.1 Had their annual health assessment,3260,86
2023,Reporting year,National,E92000001,England,Total,4 years and under,2b.1 Had their annual health assessment,6020,85
2023,Reporting year,National,E92000001,England,Female,5 to 9 years,2b.1 Had their annual health assessment,4680,93
2023,Reporting year,National,E92000001,England,Male,5 to 9 years,2b.1 Had their annual health assessment,5620,93
2023,Reporting year,National,E92000001,England,Total,5 to 9 years,2b.1 Had their annual health assessment,10290,93
2023,Reporting year,National,E92000001,England,Female,Total all ages,2b.1 Had their annual health assessment,23250,89
2023,Reporting year,National,E92000001,England,Male,Total all ages,2b.1 Had their annual health assessment,28970,89
2023,Reporting year,National,E92000001,England,Total,Total all ages,2b.1 Had their annual health assessment,52230,89
2023,Reporting year,National,E92000001,England,Female,10 to 15 years,2b.2 Had their immunisations up to date,9680,84
2023,Reporting year,National,E92000001,England,Male,10 to 15 years,2b.2 Had their immunisations up to date,11800,84
2023,Reporting year,National,E92000001,England,Total,10 to 15 years,2b.2 Had their immunisations up to date,21480,84
2023,Reporting year,National,E92000001,England,Female,16 years and over,2b.2 Had their immunisations up to date,4770,77
2023,Reporting year,National,E92000001,England,Male,16 years and over,2b.2 Had their immunisations up to date,6310,73
2023,Reporting year,National,E92000001,England,Total,16 years and over,2b.2 Had their immunisations up to date,11090,75
2023,Reporting year,National,E92000001,England,Female,4 years and under,2b.2 Had their immunisations up to date,2830,87
2023,Reporting year,National,E92000001,England,Male,4 years and under,2b.2 Had their immunisations up to date,3280,86
2023,Reporting year,National,E92000001,England,Total,4 years and under,2b.2 Had their immunisations up to date,6110,87
2023,Reporting year,National,E92000001,England,Female,5 to 9 years,2b.2 Had their immunisations up to date,4300,86
2023,Reporting year,National,E92000001,England,Male,5 to 9 years,2b.2 Had their immunisations up to date,5160,85
2023,Reporting year,National,E92000001,England,Total,5 to 9 years,2b.2 Had their immunisations up to date,9460,86
2023,Reporting year,National,E92000001,England,Female,Total all ages,2b.2 Had their immunisations up to date,21580,83
2023,Reporting year,National,E92000001,England,Male,Total all ages,2b.2 Had their immunisations up to date,26550,82
2023,Reporting year,National,E92000001,England,Total,Total all ages,2b.2 Had their immunisations up to date,48130,82
2023,Reporting year,National,E92000001,England,Female,10 to 15 years,2b.3 Had their teeth checked by a dentist,9080,78
2023,Reporting year,National,E92000001,England,Male,10 to 15 years,2b.3 Had their teeth checked by a dentist,10980,78
2023,Reporting year,National,E92000001,England,Total,10 to 15 years,2b.3 Had their teeth checked by a dentist,20060,78
2023,Reporting year,National,E92000001,England,Female,16 years and over,2b.3 Had their teeth checked by a dentist,4110,67
2023,Reporting year,National,E92000001,England,Male,16 years and over,2b.3 Had their teeth checked by a dentist,5860,68
2023,Reporting year,National,E92000001,England,Total,16 years and over,2b.3 Had their teeth checked by a dentist,9970,67
2023,Reporting year,National,E92000001,England,Female,4 years and under,2b.3 Had their teeth checked by a dentist,2490,77
2023,Reporting year,National,E92000001,England,Male,4 years and under,2b.3 Had their teeth checked by a dentist,2900,76
2023,Reporting year,National,E92000001,England,Total,4 years and under,2b.3 Had their teeth checked by a dentist,5390,76
2023,Reporting year,National,E92000001,England,Female,5 to 9 years,2b.3 Had their teeth checked by a dentist,3980,79
2023,Reporting year,National,E92000001,England,Male,5 to 9 years,2b.3 Had their teeth checked by a dentist,4820,80
2023,Reporting year,National,E92000001,England,Total,5 to 9 years,2b.3 Had their teeth checked by a dentist,8800,80
2023,Reporting year,National,E92000001,England,Female,Total all ages,2b.3 Had their teeth checked by a dentist,19660,76
2023,Reporting year,National,E92000001,England,Male,Total all ages,2b.3 Had their teeth checked by a dentist,24570,75
2023,Reporting year,National,E92000001,England,Total,Total all ages,2b.3 Had their teeth checked by a dentist,44220,76
2023,Reporting year,National,E92000001,England,Female,1 year and under,3. Development assessments: Children looked after age groups,1030,32
2023,Reporting year,National,E92000001,England,Male,1 year and under,3. Development assessments: Children looked after age groups,1120,29
2023,Reporting year,National,E92000001,England,Total,1 year and under,3. Development assessments: Children looked after age groups,2150,30
2023,Reporting year,National,E92000001,England,Female,2 years,3. Development assessments: Children looked after age groups,740,23
2023,Reporting year,National,E92000001,England,Male,2 years,3. Development assessments: Children looked after age groups,930,24
2023,Reporting year,National,E92000001,England,Total,2 years,3. Development assessments: Children looked after age groups,1670,24
2023,Reporting year,National,E92000001,England,Female,3 years,3. Development assessments: Children looked after age groups,770,24
2023,Reporting year,National,E92000001,England,Male,3 years,3. Development assessments: Children looked after age groups,870,23
2023,Reporting year,National,E92000001,England,Total,3 years,3. Development assessments: Children looked after age groups,1640,23
2023,Reporting year,National,E92000001,England,Female,4 years,3. Development assessments: Children looked after age groups,710,22
2023,Reporting year,National,E92000001,England,Male,4 years,3. Development assessments: Children looked after age groups,880,23
2023,Reporting year,National,E92000001,England,Total,4 years,3. Development assessments: Children looked after age groups,1600,23
2023,Reporting year,National,E92000001,England,Female,Total 0 to 4 years,3. Development assessments: Children looked after age groups,3250,100
2023,Reporting year,National,E92000001,England,Male,Total 0 to 4 years,3. Development assessments: Children looked after age groups,3800,100
2023,Reporting year,National,E92000001,England,Total,Total 0 to 4 years,3. Development assessments: Children looked after age groups,7050,100
2023,Reporting year,National,E92000001,England,Female,1 year and under,3.1 Development assessments up to date,910,88
2023,Reporting year,National,E92000001,England,Male,1 year and under,3.1 Development assessments up to date,980,88
2023,Reporting year,National,E92000001,England,Total,1 year and under,3.1 Development assessments up to date,1890,88
2023,Reporting year,National,E92000001,England,Female,2 years,3.1 Development assessments up to date,650,88
2023,Reporting year,National,E92000001,England,Male,2 years,3.1 Development assessments up to date,830,89
2023,Reporting year,National,E92000001,England,Total,2 years,3.1 Development assessments up to date,1480,89
2023,Reporting year,National,E92000001,England,Female,3 years,3.1 Development assessments up to date,650,85
2023,Reporting year,National,E92000001,England,Male,3 years,3.1 Development assessments up to date,770,88
2023,Reporting year,National,E92000001,England,Total,3 years,3.1 Development assessments up to date,1420,87
2023,Reporting year,National,E92000001,England,Female,4 years,3.1 Development assessments up to date,630,88
2023,Reporting year,National,E92000001,England,Male,4 years,3.1 Development assessments up to date,790,89
2023,Reporting year,National,E92000001,England,Total,4 years,3.1 Development assessments up to date,1420,89
2023,Reporting year,National,E92000001,England,Female,Total 0 to 4 years,3.1 Development assessments up to date,2840,88
2023,Reporting year,National,E92000001,England,Male,Total 0 to 4 years,3.1 Development assessments up to date,3370,89
2023,Reporting year,National,E92000001,England,Total,Total 0 to 4 years,3.1 Development assessments up to date,6210,88
2023,Reporting year,National,E92000001,England,Female,10 years,4. SDQ score: Children looked after age groups,1400,7
2023,Reporting year,National,E92000001,England,Male,10 years,4. SDQ score: Children looked after age groups,1710,7
2023,Reporting year,National,E92000001,England,Total,10 years,4. SDQ score: Children looked after age groups,3110,7
2023,Reporting year,National,E92000001,England,Female,11 years,4. SDQ score: Children looked after age groups,1640,8
2023,Reporting year,National,E92000001,England,Male,11 years,4. SDQ score: Children looked after age groups,1870,8
2023,Reporting year,National,E92000001,England,Total,11 years,4. SDQ score: Children looked after age groups,3510,8
2023,Reporting year,National,E92000001,England,Female,12 years,4. SDQ score: Children looked after age groups,1700,9
2023,Reporting year,National,E92000001,England,Male,12 years,4. SDQ score: Children looked after age groups,2180,9
2023,Reporting year,National,E92000001,England,Total,12 years,4. SDQ score: Children looked after age groups,3880,9
2023,Reporting year,National,E92000001,England,Female,13 years,4. SDQ score: Children looked after age groups,2080,11
2023,Reporting year,National,E92000001,England,Male,13 years,4. SDQ score: Children looked after age groups,2430,10
2023,Reporting year,National,E92000001,England,Total,13 years,4. SDQ score: Children looked after age groups,4500,10
2023,Reporting year,National,E92000001,England,Female,14 years,4. SDQ score: Children looked after age groups,2220,11
2023,Reporting year,National,E92000001,England,Male,14 years,4. SDQ score: Children looked after age groups,2770,12
2023,Reporting year,National,E92000001,England,Total,14 years,4. SDQ score: Children looked after age groups,4980,11
2023,Reporting year,National,E92000001,England,Female,15 years,4. SDQ score: Children looked after age groups,2560,13
2023,Reporting year,National,E92000001,England,Male,15 years,4. SDQ score: Children looked after age groups,3080,13
2023,Reporting year,National,E92000001,England,Total,15 years,4. SDQ score: Children looked after age groups,5640,13
2023,Reporting year,National,E92000001,England,Female,16 years,4. SDQ score: Children looked after age groups,2900,15
2023,Reporting year,National,E92000001,England,Male,16 years,4. SDQ score: Children looked after age groups,3800,16
2023,Reporting year,National,E92000001,England,Total,16 years,4. SDQ score: Children looked after age groups,6700,15
2023,Reporting year,National,E92000001,England,Female,5 years,4. SDQ score: Children looked after age groups,800,4
2023,Reporting year,National,E92000001,England,Male,5 years,4. SDQ score: Children looked after age groups,970,4
2023,Reporting year,National,E92000001,England,Total,5 years,4. SDQ score: Children looked after age groups,1770,4
2023,Reporting year,National,E92000001,England,Female,6 years,4. SDQ score: Children looked after age groups,880,4
2023,Reporting year,National,E92000001,England,Male,6 years,4. SDQ score: Children looked after age groups,1040,4
2023,Reporting year,National,E92000001,England,Total,6 years,4. SDQ score: Children looked after age groups,1910,4
2023,Reporting year,National,E92000001,England,Female,7 years,4. SDQ score: Children looked after age groups,970,5
2023,Reporting year,National,E92000001,England,Male,7 years,4. SDQ score: Children looked after age groups,1190,5
2023,Reporting year,National,E92000001,England,Total,7 years,4. SDQ score: Children looked after age groups,2170,5
2023,Reporting year,National,E92000001,England,Female,8 years,4. SDQ score: Children looked after age groups,1080,6
2023,Reporting year,National,E92000001,England,Male,8 years,4. SDQ score: Children looked after age groups,1390,6
2023,Reporting year,National,E92000001,England,Total,8 years,4. SDQ score: Children looked after age groups,2470,6
2023,Reporting year,National,E92000001,England,Female,9 years,4. SDQ score: Children looked after age groups,1300,7
2023,Reporting year,National,E92000001,England,Male,9 years,4. SDQ score: Children looked after age groups,1460,6
2023,Reporting year,National,E92000001,England,Total,9 years,4. SDQ score: Children looked after age groups,2750,6
2023,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4. SDQ score: Children looked after age groups,19500,100
2023,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4. SDQ score: Children looked after age groups,23880,100
2023,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4. SDQ score: Children looked after age groups,43390,100
2023,Reporting year,National,E92000001,England,Female,10 years,4.1 SDQ score was received,1100,79
2023,Reporting year,National,E92000001,England,Male,10 years,4.1 SDQ score was received,1310,76
2023,Reporting year,National,E92000001,England,Total,10 years,4.1 SDQ score was received,2410,77
2023,Reporting year,National,E92000001,England,Female,11 years,4.1 SDQ score was received,1280,78
2023,Reporting year,National,E92000001,England,Male,11 years,4.1 SDQ score was received,1460,78
2023,Reporting year,National,E92000001,England,Total,11 years,4.1 SDQ score was received,2740,78
2023,Reporting year,National,E92000001,England,Female,12 years,4.1 SDQ score was received,1310,77
2023,Reporting year,National,E92000001,England,Male,12 years,4.1 SDQ score was received,1660,76
2023,Reporting year,National,E92000001,England,Total,12 years,4.1 SDQ score was received,2970,77
2023,Reporting year,National,E92000001,England,Female,13 years,4.1 SDQ score was received,1580,76
2023,Reporting year,National,E92000001,England,Male,13 years,4.1 SDQ score was received,1830,75
2023,Reporting year,National,E92000001,England,Total,13 years,4.1 SDQ score was received,3410,76
2023,Reporting year,National,E92000001,England,Female,14 years,4.1 SDQ score was received,1660,75
2023,Reporting year,National,E92000001,England,Male,14 years,4.1 SDQ score was received,2080,75
2023,Reporting year,National,E92000001,England,Total,14 years,4.1 SDQ score was received,3750,75
2023,Reporting year,National,E92000001,England,Female,15 years,4.1 SDQ score was received,1930,75
2023,Reporting year,National,E92000001,England,Male,15 years,4.1 SDQ score was received,2290,74
2023,Reporting year,National,E92000001,England,Total,15 years,4.1 SDQ score was received,4210,75
2023,Reporting year,National,E92000001,England,Female,16 years,4.1 SDQ score was received,2070,72
2023,Reporting year,National,E92000001,England,Male,16 years,4.1 SDQ score was received,2740,72
2023,Reporting year,National,E92000001,England,Total,16 years,4.1 SDQ score was received,4810,72
2023,Reporting year,National,E92000001,England,Female,5 years,4.1 SDQ score was received,570,71
2023,Reporting year,National,E92000001,England,Male,5 years,4.1 SDQ score was received,670,69
2023,Reporting year,National,E92000001,England,Total,5 years,4.1 SDQ score was received,1230,70
2023,Reporting year,National,E92000001,England,Female,6 years,4.1 SDQ score was received,640,73
2023,Reporting year,National,E92000001,England,Male,6 years,4.1 SDQ score was received,760,74
2023,Reporting year,National,E92000001,England,Total,6 years,4.1 SDQ score was received,1410,74
2023,Reporting year,National,E92000001,England,Female,7 years,4.1 SDQ score was received,690,71
2023,Reporting year,National,E92000001,England,Male,7 years,4.1 SDQ score was received,890,75
2023,Reporting year,National,E92000001,England,Total,7 years,4.1 SDQ score was received,1580,73
2023,Reporting year,National,E92000001,England,Female,8 years,4.1 SDQ score was received,820,76
2023,Reporting year,National,E92000001,England,Male,8 years,4.1 SDQ score was received,1070,78
2023,Reporting year,National,E92000001,England,Total,8 years,4.1 SDQ score was received,1900,77
2023,Reporting year,National,E92000001,England,Female,9 years,4.1 SDQ score was received,990,76
2023,Reporting year,National,E92000001,England,Male,9 years,4.1 SDQ score was received,1120,77
2023,Reporting year,National,E92000001,England,Total,9 years,4.1 SDQ score was received,2110,77
2023,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1 SDQ score was received,14650,75
2023,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1 SDQ score was received,17870,75
2023,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1 SDQ score was received,32520,75
2023,Reporting year,National,E92000001,England,Female,10 years,4.1.1 SDQ score is normal,610,55
2023,Reporting year,National,E92000001,England,Male,10 years,4.1.1 SDQ score is normal,590,45
2023,Reporting year,National,E92000001,England,Total,10 years,4.1.1 SDQ score is normal,1200,50
2023,Reporting year,National,E92000001,England,Female,11 years,4.1.1 SDQ score is normal,670,52
2023,Reporting year,National,E92000001,England,Male,11 years,4.1.1 SDQ score is normal,640,44
2023,Reporting year,National,E92000001,England,Total,11 years,4.1.1 SDQ score is normal,1310,48
2023,Reporting year,National,E92000001,England,Female,12 years,4.1.1 SDQ score is normal,700,53
2023,Reporting year,National,E92000001,England,Male,12 years,4.1.1 SDQ score is normal,700,42
2023,Reporting year,National,E92000001,England,Total,12 years,4.1.1 SDQ score is normal,1400,47
2023,Reporting year,National,E92000001,England,Female,13 years,4.1.1 SDQ score is normal,730,46
2023,Reporting year,National,E92000001,England,Male,13 years,4.1.1 SDQ score is normal,760,41
2023,Reporting year,National,E92000001,England,Total,13 years,4.1.1 SDQ score is normal,1490,44
2023,Reporting year,National,E92000001,England,Female,14 years,4.1.1 SDQ score is normal,720,43
2023,Reporting year,National,E92000001,England,Male,14 years,4.1.1 SDQ score is normal,880,42
2023,Reporting year,National,E92000001,England,Total,14 years,4.1.1 SDQ score is normal,1610,43
2023,Reporting year,National,E92000001,England,Female,15 years,4.1.1 SDQ score is normal,920,48
2023,Reporting year,National,E92000001,England,Male,15 years,4.1.1 SDQ score is normal,1070,47
2023,Reporting year,National,E92000001,England,Total,15 years,4.1.1 SDQ score is normal,1980,47
2023,Reporting year,National,E92000001,England,Female,16 years,4.1.1 SDQ score is normal,980,47
2023,Reporting year,National,E92000001,England,Male,16 years,4.1.1 SDQ score is normal,1470,54
2023,Reporting year,National,E92000001,England,Total,16 years,4.1.1 SDQ score is normal,2450,51
