time_period,time_identifier,geographic_level,country_code,country_name,missing_status,characteristic,number
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6b. Information not yet obtained,10
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,Total children who were away from placement without authorisation during the year,2640
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Females,1220
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Males,1420
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Total children who were away from placement without authorisation during the year,2640
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation,All children looked after during the year,114670
2023,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,1 to 4 years,10
2023,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,10 to 15 years,2250
2023,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,16 years and over,8250
2023,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,5 to 9 years,10
2023,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Total incidents,10530
2023,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Under 1 year,c
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 1 and 2 days,6180
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 11 and 15 days,130
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 16 and 20 days,60
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 21 and 30 days,60
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 3 and 7 days,1300
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 8 and 10 days,170
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Less than 1 day,2510
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,More than 30 days,110
2023,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Total incidents,10530
2023,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation inside council boundary,4760
2023,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation outside council boundary,5760
2023,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Total incidents,10530
2023,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Foster placements,1860
2023,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Living independently,1300
2023,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Other placements,260
2023,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed with parents,80
2023,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,"Secure units, children's homes and semi-independent living accommodation",7030
2023,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Total incidents,10530
2023,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed for adoption,0
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation from placement,Children away from placement without authorisation more than once during the year,1360
2023,Reporting year,National,E92000001,England,Away from placement without authorisation incidents,Total number of away from placement without authorisation incidents during the year,10530
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation,Children away from placement without authorisation on 31 March,70
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average number of incidents per looked after child who was away from placement without authorisation,4
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation,Percentage of children looked after during the year who were away from placement without authorisation,2
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (mean) number of days per away from placement without authorisation incident,2.9
2023,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (median) number of days per away from placement without authorisation incident,1
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (median) number of days per away from placement without authorisation incident,1
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation,Percentage of children looked after during the year who were away from placement without authorisation,2
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (mean) number of days per away from placement without authorisation incident,2.6
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average number of incidents per looked after child who was away from placement without authorisation,3.5
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation,Children away from placement without authorisation on 31 March,30
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation from placement,Children away from placement without authorisation more than once during the year,1260
2022,Reporting year,National,E92000001,England,Away from placement without authorisation incidents,Total number of away from placement without authorisation incidents during the year,8910
2022,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed for adoption,0
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation,All children looked after during the year,111430
2022,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,1 to 4 years,10
2022,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,10 to 15 years,2050
2022,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,16 years and over,6840
2022,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,5 to 9 years,c
2022,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Total incidents,8910
2022,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Under 1 year,c
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 1 and 2 days,5030
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 11 and 15 days,110
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 16 and 20 days,50
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 21 and 30 days,40
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 3 and 7 days,1050
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 8 and 10 days,130
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Less than 1 day,2390
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,More than 30 days,100
2022,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Total incidents,8910
2022,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation inside council boundary,4040
2022,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation outside council boundary,4860
2022,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Total incidents,8910
2022,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Foster placements,1330
2022,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Living independently,1200
2022,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Other placements,140
2022,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed with parents,60
2022,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,"Secure units, children's homes and semi-independent living accommodation",6190
2022,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Total incidents,8910
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1. Total White,1500
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1a. White British,1370
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1b. White Irish,10
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1c. Traveller of Irish Heritage,c
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1d. Gypsy Roma,10
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1e. Any other White background,100
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2. Total Mixed or Multiple ethnic groups,320
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2a. White and Black Caribbean,120
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2b. White and Black African,40
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2c. White and Asian,40
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2d. Any other Mixed background,120
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3. Total Asian or Asian British,140
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3a. Indian,10
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3b. Pakistani,30
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3c. Bangladeshi,10
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3d. Chinese,c
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3e. Any other Asian background,80
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,"4. Total Black, African, Caribbean or Black British",420
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4a. Caribbean,130
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4b. African,200
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4c. Any other Black background,100
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,5. Total other ethnic group,140
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6. Total refused or information not yet available,10
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6a. Refused,c
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6b. Information not yet obtained,c
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,Total children who were away from placement without authorisation during the year,2520
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Females,1090
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Males,1430
2022,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Total children who were away from placement without authorisation during the year,2520
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1. Total White,1570
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1a. White British,1420
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1b. White Irish,10
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1c. Traveller of Irish Heritage,c
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1d. Gypsy Roma,10
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1e. Any other White background,130
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2. Total Mixed or Multiple ethnic groups,320
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2a. White and Black Caribbean,140
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2b. White and Black African,40
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2c. White and Asian,40
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2d. Any other Mixed background,110
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3. Total Asian or Asian British,150
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3a. Indian,10
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3b. Pakistani,30
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3c. Bangladeshi,20
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3d. Chinese,c
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3e. Any other Asian background,70
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,"4. Total Black, African, Caribbean or Black British",460
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4a. Caribbean,150
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4b. African,220
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4c. Any other Black background,90
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,5. Total other ethnic group,110
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6. Total refused or information not yet available,c
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6a. Refused,0
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6b. Information not yet obtained,c
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,Total children who were away from placement without authorisation during the year,2620
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Females,1160
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Males,1460
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Total children who were away from placement without authorisation during the year,2620
2021,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,1 to 4 years,c
2021,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,10 to 15 years,2330
2021,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,16 years and over,8070
2021,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,5 to 9 years,10
2021,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Total incidents,10420
2021,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Under 1 year,c
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 1 and 2 days,5970
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 11 and 15 days,120
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 16 and 20 days,50
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 21 and 30 days,50
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 3 and 7 days,1090
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 8 and 10 days,120
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Less than 1 day,2900
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,More than 30 days,120
2021,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Total incidents,10420
2021,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation inside council boundary,4560
2021,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation outside council boundary,5870
2021,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Total incidents,10420
2021,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Foster placements,1650
2021,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Living independently,1460
2021,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Other placements,120
2021,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed with parents,60
2021,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,"Secure units, children's homes and semi-independent living accommodation",7130
2021,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Total incidents,10420
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation,All children looked after during the year,108100
2021,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed for adoption,0
2021,Reporting year,National,E92000001,England,Away from placement without authorisation incidents,Total number of away from placement without authorisation incidents during the year,10420
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation from placement,Children away from placement without authorisation more than once during the year,1400
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation,Children away from placement without authorisation on 31 March,30
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average number of incidents per looked after child who was away from placement without authorisation,4
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation,Percentage of children looked after during the year who were away from placement without authorisation,2
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (mean) number of days per away from placement without authorisation incident,2.5
2021,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (median) number of days per away from placement without authorisation incident,1
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (median) number of days per away from placement without authorisation incident,1
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (mean) number of days per away from placement without authorisation incident,2
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation,Percentage of children looked after during the year who were away from placement without authorisation,3
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation,Children away from placement without authorisation on 31 March,40
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average number of incidents per looked after child who was away from placement without authorisation,4
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation from placement,Children away from placement without authorisation more than once during the year,1820
2020,Reporting year,National,E92000001,England,Away from placement without authorisation incidents,Total number of away from placement without authorisation incidents during the year,13740
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation,All children looked after during the year,108680
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed for adoption,0
2020,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,1 to 4 years,c
2020,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,10 to 15 years,3840
2020,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,16 years and over,9880
2020,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,5 to 9 years,10
2020,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Total incidents,13740
2020,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Under 1 year,c
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 1 and 2 days,7820
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 11 and 15 days,170
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 16 and 20 days,70
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 21 and 30 days,70
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 3 and 7 days,1390
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 8 and 10 days,180
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Less than 1 day,3960
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,More than 30 days,80
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Total incidents,13740
2020,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation inside council boundary,5850
2020,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation outside council boundary,7890
2020,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Total incidents,13740
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Foster placements,2910
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Living independently,2790
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Other placements,240
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed with parents,70
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,"Secure units, children's homes and semi-independent living accommodation",7720
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Total incidents,13740
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1. Total White,2040
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1a. White British,1850
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1b. White Irish,20
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1c. Traveller of Irish Heritage,c
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1d. Gypsy Roma,10
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1e. Any other White background,160
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2. Total Mixed or Multiple ethnic groups,410
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2a. White and Black Caribbean,180
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2b. White and Black African,40
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2c. White and Asian,50
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2d. Any other Mixed background,140
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3. Total Asian or Asian British,180
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3a. Indian,10
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3b. Pakistani,40
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3c. Bangladeshi,40
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3d. Chinese,c
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3e. Any other Asian background,100
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,"4. Total Black, African, Caribbean or Black British",620
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4a. Caribbean,170
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4b. African,320
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4c. Any other Black background,120
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,5. Total other ethnic group,150
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6. Total refused or information not yet available,c
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6a. Refused,c
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6b. Information not yet obtained,c
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,Total children who were away from placement without authorisation during the year,3410
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Females,1460
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Males,1940
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Total children who were away from placement without authorisation during the year,3410
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1. Total White,2290
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1a. White British,2070
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1b. White Irish,10
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1c. Traveller of Irish Heritage,c
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1d. Gypsy Roma,20
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,1e. Any other White background,180
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2. Total Mixed or Multiple ethnic groups,450
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2a. White and Black Caribbean,210
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2b. White and Black African,40
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2c. White and Asian,50
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,2d. Any other Mixed background,140
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3. Total Asian or Asian British,150
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3a. Indian,10
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3b. Pakistani,30
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3c. Bangladeshi,20
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3d. Chinese,c
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3e. Any other Asian background,90
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,"4. Total Black, African, Caribbean or Black British",590
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4a. Caribbean,240
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4b. African,240
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4c. Any other Black background,110
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,5. Total other ethnic group,130
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6. Total refused or information not yet available,0
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6a. Refused,0
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6b. Information not yet obtained,0
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,Total children who were away from placement without authorisation during the year,3610
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Females,1580
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Males,2030
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Total children who were away from placement without authorisation during the year,3610
2019,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,1 to 4 years,c
2019,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,10 to 15 years,3640
2019,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,16 years and over,9990
2019,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,5 to 9 years,20
2019,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Total incidents,13650
2019,Reporting year,National,E92000001,England,Age of children who were away from placement without authorisation,Under 1 year,10
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 1 and 2 days,7810
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 11 and 15 days,120
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 16 and 20 days,50
