time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,characteristic,children_count
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,1. Children who are the responsibility of other LAs placed within this LA boundary,742
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,2. Children who are the responsibility of this LA placed outside the LA boundary,281
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Net gain of children by responsible LA,461
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,1. Children who are the responsibility of other LAs placed within this LA boundary,174
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,2. Children who are the responsibility of this LA placed outside the LA boundary,195
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Net gain of children by responsible LA,-21
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,1. Children who are the responsibility of other LAs placed within this LA boundary,233
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,2. Children who are the responsibility of this LA placed outside the LA boundary,210
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,Net gain of children by responsible LA,23
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,1. Children who are the responsibility of other LAs placed within this LA boundary,173
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,2. Children who are the responsibility of this LA placed outside the LA boundary,281
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,Net gain of children by responsible LA,-108
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,1. Children who are the responsibility of other LAs placed within this LA boundary,160
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,2. Children who are the responsibility of this LA placed outside the LA boundary,103
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,Net gain of children by responsible LA,57
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,1. Children who are the responsibility of other LAs placed within this LA boundary,257
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,2. Children who are the responsibility of this LA placed outside the LA boundary,118
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,Net gain of children by responsible LA,139
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,1. Children who are the responsibility of other LAs placed within this LA boundary,226
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,2. Children who are the responsibility of this LA placed outside the LA boundary,182
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,Net gain of children by responsible LA,44
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,1. Children who are the responsibility of other LAs placed within this LA boundary,214
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,2. Children who are the responsibility of this LA placed outside the LA boundary,213
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,Net gain of children by responsible LA,1
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,1. Children who are the responsibility of other LAs placed within this LA boundary,50
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,2. Children who are the responsibility of this LA placed outside the LA boundary,86
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,Net gain of children by responsible LA,-36
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,1. Children who are the responsibility of other LAs placed within this LA boundary,146
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,2. Children who are the responsibility of this LA placed outside the LA boundary,77
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,Net gain of children by responsible LA,69
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,1. Children who are the responsibility of other LAs placed within this LA boundary,454
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,2. Children who are the responsibility of this LA placed outside the LA boundary,161
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,Net gain of children by responsible LA,293
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,1. Children who are the responsibility of other LAs placed within this LA boundary,44
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,2. Children who are the responsibility of this LA placed outside the LA boundary,110
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,Net gain of children by responsible LA,-66
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,1. Children who are the responsibility of other LAs placed within this LA boundary,117
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,2. Children who are the responsibility of this LA placed outside the LA boundary,171
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,Net gain of children by responsible LA,-54
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,1. Children who are the responsibility of other LAs placed within this LA boundary,252
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,2. Children who are the responsibility of this LA placed outside the LA boundary,199
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,Net gain of children by responsible LA,53
2022,Reporting year,National,E92000001,England,,,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,34280
2022,Reporting year,National,E92000001,England,,,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,35370
2022,Reporting year,National,E92000001,England,,,,,,Net gain of children by responsible LA,-1100
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,2130
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,2220
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Net gain of children by responsible LA,-90
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,5910
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,5810
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Net gain of children by responsible LA,100
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,3050
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,3310
