time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,care_leaver_age,breakdown,care_leaver_count,care_leaver_percent
2025,Reporting year,Regional,E92000001,England,E12000002,North West,,,,19 to 21 years,Accommodation considered suitable,5220,91
2025,Reporting year,Regional,E92000001,England,E12000002,North West,,,,19 to 21 years,Accommodation considered unsuitable,300,5
2025,Reporting year,Regional,E92000001,England,E12000002,North West,,,,19 to 21 years,No information,220,4
2025,Reporting year,Regional,E92000001,England,E12000002,North West,,,,19 to 21 years,Suitability total,5740,100
2025,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,17 to 18 years,Accommodation considered suitable,1290,93
2025,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,17 to 18 years,Accommodation considered unsuitable,30,2
2025,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,17 to 18 years,No information,60,5
2025,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,17 to 18 years,Suitability total,1380,100
2025,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,19 to 21 years,Accommodation considered suitable,3100,90
2025,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,19 to 21 years,Accommodation considered unsuitable,160,5
2025,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,19 to 21 years,No information,190,5
2025,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,19 to 21 years,Suitability total,3450,100
2025,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,17 to 18 years,Accommodation considered suitable,1210,95
2025,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,17 to 18 years,Accommodation considered unsuitable,40,3
2025,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,17 to 18 years,No information,20,2
2025,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,17 to 18 years,Suitability total,1270,100
2025,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,19 to 21 years,Accommodation considered suitable,2690,91
2025,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,19 to 21 years,Accommodation considered unsuitable,140,5
2025,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,19 to 21 years,No information,140,5
2025,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,19 to 21 years,Suitability total,2970,100
2025,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,17 to 18 years,Accommodation considered suitable,1600,93
2025,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,17 to 18 years,Accommodation considered unsuitable,50,3
2025,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,17 to 18 years,No information,70,4
2025,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,17 to 18 years,Suitability total,1720,100
2025,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,19 to 21 years,Accommodation considered suitable,3870,90
2025,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,19 to 21 years,Accommodation considered unsuitable,220,5
2025,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,19 to 21 years,No information,230,5
2025,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,19 to 21 years,Suitability total,4320,100
2025,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,17 to 18 years,Accommodation considered suitable,1350,89
2025,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,17 to 18 years,Accommodation considered unsuitable,100,6
2025,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,17 to 18 years,No information,70,4
2025,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,17 to 18 years,Suitability total,1510,100
2025,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,19 to 21 years,Accommodation considered suitable,3280,88
2025,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,19 to 21 years,Accommodation considered unsuitable,290,8
2025,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,19 to 21 years,No information,170,4
2025,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,19 to 21 years,Suitability total,3730,100
2025,Reporting year,Regional,E92000001,England,E12000007,London,,,,17 to 18 years,Accommodation considered suitable,2070,92
2025,Reporting year,Regional,E92000001,England,E12000007,London,,,,17 to 18 years,Accommodation considered unsuitable,90,4
2025,Reporting year,Regional,E92000001,England,E12000007,London,,,,17 to 18 years,No information,100,4
2025,Reporting year,Regional,E92000001,England,E12000007,London,,,,17 to 18 years,Suitability total,2260,100
2025,Reporting year,Regional,E92000001,England,E12000007,London,,,,19 to 21 years,Accommodation considered suitable,6320,88
2025,Reporting year,Regional,E92000001,England,E12000007,London,,,,19 to 21 years,Accommodation considered unsuitable,370,5
2025,Reporting year,Regional,E92000001,England,E12000007,London,,,,19 to 21 years,No information,460,6
2025,Reporting year,Regional,E92000001,England,E12000007,London,,,,19 to 21 years,Suitability total,7140,100
2025,Reporting year,Regional,E92000001,England,E12000008,South East,,,,17 to 18 years,Accommodation considered suitable,1890,83
2025,Reporting year,Regional,E92000001,England,E12000008,South East,,,,17 to 18 years,Accommodation considered unsuitable,70,3
2025,Reporting year,Regional,E92000001,England,E12000008,South East,,,,17 to 18 years,No information,320,14
2025,Reporting year,Regional,E92000001,England,E12000008,South East,,,,17 to 18 years,Suitability total,2280,100
2025,Reporting year,Regional,E92000001,England,E12000008,South East,,,,19 to 21 years,Accommodation considered suitable,4760,83
2025,Reporting year,Regional,E92000001,England,E12000008,South East,,,,19 to 21 years,Accommodation considered unsuitable,310,5
2025,Reporting year,Regional,E92000001,England,E12000008,South East,,,,19 to 21 years,No information,660,12
2025,Reporting year,Regional,E92000001,England,E12000008,South East,,,,19 to 21 years,Suitability total,5730,100
2025,Reporting year,Regional,E92000001,England,E12000009,South West,,,,17 to 18 years,Accommodation considered suitable,1150,93
2025,Reporting year,Regional,E92000001,England,E12000009,South West,,,,17 to 18 years,Accommodation considered unsuitable,40,3
2025,Reporting year,Regional,E92000001,England,E12000009,South West,,,,17 to 18 years,No information,50,4
2025,Reporting year,Regional,E92000001,England,E12000009,South West,,,,17 to 18 years,Suitability total,1240,100
2025,Reporting year,Regional,E92000001,England,E12000009,South West,,,,19 to 21 years,Accommodation considered suitable,2910,91
2025,Reporting year,Regional,E92000001,England,E12000009,South West,,,,19 to 21 years,Accommodation considered unsuitable,170,5
2025,Reporting year,Regional,E92000001,England,E12000009,South West,,,,19 to 21 years,No information,120,4
2025,Reporting year,Regional,E92000001,England,E12000009,South West,,,,19 to 21 years,Suitability total,3200,100
2025,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,17 to 18 years,Accommodation considered suitable,880,91
2025,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,17 to 18 years,Accommodation considered unsuitable,50,5
2025,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,17 to 18 years,No information,30,3
2025,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,17 to 18 years,Suitability total,970,100
2025,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,19 to 21 years,Accommodation considered suitable,2730,89
2025,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,19 to 21 years,Accommodation considered unsuitable,190,6
2025,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,19 to 21 years,No information,150,5
2025,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,19 to 21 years,Suitability total,3070,100
2025,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,17 to 18 years,Accommodation considered suitable,1190,92
2025,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,17 to 18 years,Accommodation considered unsuitable,40,3
2025,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,17 to 18 years,No information,70,5
2025,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,17 to 18 years,Suitability total,1290,100
2025,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,19 to 21 years,Accommodation considered suitable,3590,88
2025,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,19 to 21 years,Accommodation considered unsuitable,180,4
2025,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,19 to 21 years,No information,310,8
2025,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,19 to 21 years,Suitability total,4080,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,17 to 18 years,Accommodation considered suitable,24,89
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,17 to 18 years,Suitability total,27,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,19 to 21 years,Accommodation considered suitable,79,84
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,19 to 21 years,Suitability total,94,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,17 to 18 years,Accommodation considered suitable,54,84
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,17 to 18 years,Suitability total,64,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,19 to 21 years,Accommodation considered suitable,156,82
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,19 to 21 years,Accommodation considered unsuitable,13,7
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,19 to 21 years,No information,22,12
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,19 to 21 years,Suitability total,191,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,17 to 18 years,Accommodation considered suitable,50,91
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,17 to 18 years,Suitability total,55,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,19 to 21 years,Accommodation considered suitable,124,89
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,19 to 21 years,Suitability total,140,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,17 to 18 years,Accommodation considered suitable,70,80
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,17 to 18 years,Accommodation considered unsuitable,8,9
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,17 to 18 years,No information,9,10
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,17 to 18 years,Suitability total,87,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,19 to 21 years,Accommodation considered suitable,144,79
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,19 to 21 years,Accommodation considered unsuitable,9,5
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,19 to 21 years,No information,30,16
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,19 to 21 years,Suitability total,183,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,17 to 18 years,Accommodation considered suitable,30,88
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,17 to 18 years,Accommodation considered unsuitable,0,0
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,17 to 18 years,No information,4,12
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,17 to 18 years,Suitability total,34,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,19 to 21 years,Accommodation considered suitable,66,92
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,19 to 21 years,Suitability total,72,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,17 to 18 years,Accommodation considered suitable,161,93
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,17 to 18 years,Suitability total,173,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,19 to 21 years,Accommodation considered suitable,248,86
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,19 to 21 years,Accommodation considered unsuitable,11,4
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,19 to 21 years,No information,31,11
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,19 to 21 years,Suitability total,290,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,17 to 18 years,Accommodation considered suitable,59,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,17 to 18 years,Accommodation considered unsuitable,0,0
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,17 to 18 years,No information,0,0
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,17 to 18 years,Suitability total,59,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,19 to 21 years,Accommodation considered suitable,141,97
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,19 to 21 years,Accommodation considered unsuitable,0,0
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,19 to 21 years,No information,5,3
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,19 to 21 years,Suitability total,146,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,17 to 18 years,Accommodation considered suitable,66,96
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,17 to 18 years,Suitability total,69,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,19 to 21 years,Accommodation considered suitable,212,94
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,19 to 21 years,Suitability total,226,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,17 to 18 years,Accommodation considered suitable,51,88
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,17 to 18 years,Suitability total,58,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,19 to 21 years,Accommodation considered suitable,110,81
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,19 to 21 years,Accommodation considered unsuitable,14,10
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,19 to 21 years,No information,11,8
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,19 to 21 years,Suitability total,135,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,17 to 18 years,Accommodation considered suitable,40,98
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,17 to 18 years,Suitability total,41,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,19 to 21 years,Accommodation considered suitable,111,99
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,19 to 21 years,Suitability total,112,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,17 to 18 years,Accommodation considered suitable,81,90
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,17 to 18 years,Suitability total,90,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,19 to 21 years,Accommodation considered suitable,155,86
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,19 to 21 years,Accommodation considered unsuitable,17,9
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,19 to 21 years,No information,9,5
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,19 to 21 years,Suitability total,181,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,17 to 18 years,Accommodation considered suitable,66,96
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,17 to 18 years,Suitability total,69,100
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,19 to 21 years,Accommodation considered suitable,128,93
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,19 to 21 years,Suitability total,138,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,17 to 18 years,Accommodation considered suitable,42,91
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,17 to 18 years,Accommodation considered unsuitable,0,0
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,17 to 18 years,No information,4,9
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,17 to 18 years,Suitability total,46,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,19 to 21 years,Accommodation considered suitable,123,88
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,19 to 21 years,Suitability total,140,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,17 to 18 years,Accommodation considered suitable,71,95
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,17 to 18 years,Suitability total,75,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,19 to 21 years,Accommodation considered suitable,135,90
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,19 to 21 years,Suitability total,150,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,17 to 18 years,Accommodation considered suitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,17 to 18 years,Suitability total,51,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Accommodation considered suitable,106,93
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Suitability total,114,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Accommodation considered suitable,59,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Accommodation considered unsuitable,0,0
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,No information,0,0
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Suitability total,59,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Accommodation considered suitable,169,92
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Accommodation considered unsuitable,14,8
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,No information,1,1
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Suitability total,184,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Accommodation considered suitable,92,94
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Accommodation considered unsuitable,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,No information,c,c
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Suitability total,98,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Accommodation considered suitable,231,92
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Accommodation considered unsuitable,14,6
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,No information,5,2
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Suitability total,250,100
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Accommodation considered suitable,74,97
2025,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Accommodation considered unsuitable,0,0
