time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,63,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,45,94
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,48,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,42,69
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,61,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,34,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,34,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,58,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,58,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,30,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,30,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,205,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,206,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,47,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,47,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,76,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,76,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,80,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,80,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,51,81
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,63,100
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,163,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,94,97
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,97,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,40,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,40,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,79,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,79,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,c,c
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,10,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,36,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,36,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,27,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,27,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,29,59
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,49,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,47,98
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,48,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,53,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,53,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,177,98
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,181,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,29,85
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,34,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,79,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,79,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,136,92
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,148,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,47,87
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,54,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,41,89
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,46,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,53,87
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,61,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,58,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,58,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,c,c
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,c,c
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,71,93
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,76,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,47,94
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,50,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,51,96
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,53,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,73,94
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,78,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,58,77
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,75,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,56,84
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,67,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,82,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,82,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,15,88
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,17,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,53,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,53,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,111,74
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,150,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,19,21
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,89,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,227,83
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,272,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,88,94
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,94,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,71,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,71,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,139,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,139,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,72,99
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,73,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,66,65
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,101,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,51,96
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,53,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,136,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Development assessments: Children looked after ages 0 to 4 years,Total ages 0 to 4 years,136,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Development assessments: Children looked after ages 0 to 4 years,Development assessments up to date,87,99
